date_str,shadow_S,shadow_gap
20250531,30969.0,2439.0
20250528,31227.0,2597.0
20250524,30092.0,1102.0
20250520,31310.0,1340.0
20250519,31946.0,1126.0
20250511,35607.0,6277.0
20250504,35202.0,4882.0
20250503,33756.0,2506.0
20250430,38460.0,6250.0
20250915,15002.0,-5358.0
20250819,16017.0,-1163.0
20250805,18476.0,646.0
20250730,19041.0,1201.0
20250729,21258.0,2698.0
20250723,21046.0,696.0
20250721,22243.0,1193.0
20250720,22994.0,2494.0
20250719,23163.0,2223.0
20250916,19668.0,48.0
20250915,20105.0,-255.0
20250908,20141.0,861.0
20250906,17929.0,-201.0
20250823,17160.0,480.0
20250820,16876.0,336.0
20250819,18045.0,865.0
20250805,18102.0,272.0
20250917,18427.0,-453.0
20250915,20576.0,216.0
20250914,20998.0,868.0
20250913,18088.0,-1412.0
20250908,18460.0,-820.0
20250907,17982.0,-588.0
20250906,17369.0,-761.0
20250902,17890.0,440.0
20250823,16650.0,-30.0
20250820,16851.0,311.0
20250819,17734.0,554.0
20250805,18093.0,263.0
20250917,18595.0,-285.0
20250916,18395.0,-1225.0
20250915,20112.0,-248.0
20250914,20398.0,268.0
20250913,19585.0,85.0
20250908,19581.0,301.0
20250907,18739.0,169.0
20250906,18402.0,272.0
20250831,16700.0,-130.0
20250820,16690.0,150.0
20250819,17338.0,158.0
20250817,17389.0,329.0
20250809,18500.0,50.0
20250806,17691.0,-69.0
20250805,18015.0,185.0
20251022,25609.0,-331.0
20251021,24953.0,-377.0
20251020,25166.0,-334.0
20251019,25794.0,-356.0
20251018,25392.0,-18.0
20251015,24043.0,-397.0
20251014,24843.0,-537.0
20251013,25432.0,-348.0
20251012,25135.0,-55.0
20251011,23925.0,-375.0
20251008,23472.0,-158.0
20251007,23673.0,-207.0
20251006,22951.0,-179.0
20251005,22926.0,436.0
20251004,23483.0,1853.0
20251001,21461.0,661.0
20250930,21190.0,730.0
20250929,21594.0,1914.0
20250928,21520.0,2590.0
20250927,19835.0,1625.0
20250924,17747.0,237.0
20250923,18293.0,413.0
20250922,18677.0,577.0
20250921,17336.0,-94.0
20250920,16958.0,-1172.0
20250917,18794.0,-86.0
20250916,19385.0,-235.0
20250915,20046.0,-314.0
20250914,20507.0,377.0
20250913,19282.0,-218.0
20250909,19470.0,10.0
20250908,20044.0,764.0
20250907,18995.0,425.0
20250906,18331.0,201.0
20250903,18536.0,416.0
20250902,18231.0,781.0
20250831,17320.0,490.0
20250830,16192.0,-8.0
20250827,16479.0,-11.0
20250826,16171.0,41.0
20250825,16114.0,-106.0
20250823,17054.0,374.0
20250820,17326.0,786.0
20250819,17689.0,509.0
20250817,18313.0,1253.0
20250816,17059.0,579.0
20250813,17297.0,407.0
20250812,18403.0,883.0
20250811,18735.0,665.0
20250810,18864.0,444.0
20250809,19158.0,708.0
20250806,18691.0,931.0
20250805,18509.0,679.0
20250804,19136.0,1276.0
20250802,18167.0,907.0
20251022,25632.0,-308.0
20251021,24923.0,-407.0
20251020,25229.0,-271.0
20251019,25780.0,-370.0
20251018,25442.0,32.0
20251015,24114.0,-326.0
20251014,24988.0,-392.0
20251013,25504.0,-276.0
20251012,25082.0,-108.0
20251011,23696.0,-604.0
20251008,23451.0,-179.0
20251007,23625.0,-255.0
20251006,22920.0,-210.0
20251005,22862.0,372.0
20251004,23468.0,1838.0
20251001,21406.0,606.0
20250930,21166.0,706.0
20250929,21633.0,1953.0
20250928,21709.0,2779.0
20250927,20052.0,1842.0
20250924,18367.0,857.0
20250923,18463.0,583.0
20250922,18956.0,856.0
20250921,17467.0,37.0
20250920,17080.0,-1050.0
20250917,18897.0,17.0
20250916,19325.0,-295.0
20250915,19988.0,-372.0
20250914,20458.0,328.0
20250913,19256.0,-244.0
20250909,19514.0,54.0
20250908,20024.0,744.0
20250907,19296.0,726.0
20250906,18302.0,172.0
20250903,18525.0,405.0
20250902,18385.0,935.0
20250831,17432.0,602.0
20250830,16235.0,35.0
20250827,16425.0,-65.0
20250826,16155.0,25.0
20250825,16208.0,-12.0
20250823,16991.0,311.0
20250820,17288.0,748.0
20250819,17656.0,476.0
20250817,18242.0,1182.0
20250816,17104.0,624.0
20250813,17309.0,419.0
20250812,18352.0,832.0
20250811,18599.0,529.0
20250810,18748.0,328.0
20250809,19049.0,599.0
20250806,18765.0,1005.0
20250805,18724.0,894.0
20250804,18696.0,836.0
20250803,18314.0,874.0
20250729,18531.0,-29.0
20250727,21135.0,1065.0
20250723,21896.0,1546.0
20250722,23388.0,2208.0
20251022,25695.0,-245.0
20251021,24872.0,-458.0
20251020,25196.0,-304.0
20251019,25804.0,-346.0
20251018,25443.0,33.0
20251015,24104.0,-336.0
20251014,24837.0,-543.0
20251013,25413.0,-367.0
20251012,25114.0,-76.0
20251011,23891.0,-409.0
20251008,23516.0,-114.0
20251007,23655.0,-225.0
20251006,22788.0,-342.0
20251005,22831.0,341.0
20251004,23430.0,1800.0
20251001,21301.0,501.0
20250930,21027.0,567.0
20250929,21427.0,1747.0
20250928,21760.0,2830.0
20250927,20188.0,1978.0
20250924,18454.0,944.0
20250923,18252.0,372.0
20250922,18793.0,693.0
20250921,17579.0,149.0
20250920,17209.0,-921.0
20250917,18998.0,118.0
20250916,19319.0,-301.0
20250915,20110.0,-250.0
20250914,20597.0,467.0
20250913,19406.0,-94.0
20250909,19739.0,279.0
20250908,19905.0,625.0
20250907,18895.0,325.0
20250906,18118.0,-12.0
20250903,18636.0,516.0
20250902,18332.0,882.0
20250831,17407.0,577.0
20250830,16524.0,324.0
20250827,16596.0,106.0
20250826,16268.0,138.0
20250825,16193.0,-27.0
20250823,17038.0,358.0
20250820,17300.0,760.0
20250819,17583.0,403.0
20250817,18336.0,1276.0
20250816,17088.0,608.0
20250813,17140.0,250.0
20250812,18159.0,639.0
20250811,18512.0,442.0
20250810,18699.0,279.0
20250809,19018.0,568.0
20250806,18812.0,1052.0
20250805,18762.0,932.0
20250804,18841.0,981.0
20250729,17882.0,-678.0
20250722,21349.0,169.0
20251022,25613.0,-327.0
20251021,25002.0,-328.0
20251020,25237.0,-263.0
20251019,25772.0,-378.0
20251018,25423.0,13.0
20251015,24066.0,-374.0
20251014,24938.0,-442.0
20251013,25338.0,-442.0
20251012,25354.0,164.0
20251011,24187.0,-113.0
20251008,23556.0,-74.0
20251007,23752.0,-128.0
20251006,22810.0,-320.0
20251005,22886.0,396.0
20251004,23338.0,1708.0
20251001,21156.0,356.0
20250930,21047.0,587.0
20250929,21275.0,1595.0
20250928,21438.0,2508.0
20250927,20240.0,2030.0
20250924,18158.0,648.0
20250921,18079.0,649.0
20250920,17144.0,-986.0
20250917,19062.0,182.0
20250916,19524.0,-96.0
20250915,20380.0,20.0
20250914,20708.0,578.0
20250913,20092.0,592.0
20250908,20136.0,856.0
20250907,18242.0,-328.0
20250906,18349.0,219.0
20250903,18783.0,663.0
20250902,18265.0,815.0
20250830,17001.0,801.0
20250826,17215.0,1085.0
20250825,16254.0,34.0
20250823,17164.0,484.0
20250820,17165.0,625.0
20250817,18582.0,1522.0
20250816,17095.0,615.0
20250813,17036.0,146.0
20250811,18548.0,478.0
20250810,18788.0,368.0
20250809,19491.0,1041.0
20251022,25695.0,-245.0
20251021,25076.0,-254.0
20251020,25261.0,-239.0
20251019,25740.0,-410.0
20251018,25444.0,34.0
20251015,24251.0,-189.0
20251014,25005.0,-375.0
20251013,25437.0,-343.0
20251012,25427.0,237.0
20251011,24067.0,-233.0
20251008,23392.0,-238.0
20251007,23826.0,-54.0
20251006,22887.0,-243.0
20251005,22952.0,462.0
20251004,23346.0,1716.0
20251001,21414.0,614.0
20250930,20893.0,433.0
20250929,21392.0,1712.0
20250928,20787.0,1857.0
20250923,19072.0,1192.0
20250922,19194.0,1094.0
20250920,17589.0,-541.0
20250917,18841.0,-39.0
20250916,19539.0,-81.0
20250914,20274.0,144.0
20250908,20157.0,877.0
20250906,17768.0,-362.0
20250903,17603.0,-517.0
20250831,17040.0,210.0
20250830,17025.0,825.0
20250825,16655.0,435.0
20250823,16841.0,161.0
20250817,18626.0,1566.0
20250816,17160.0,680.0
20250813,17295.0,405.0
20250812,18147.0,627.0
20250811,18501.0,431.0
20250810,18671.0,251.0
20250809,18987.0,537.0
20250802,17734.0,474.0
20250729,18101.0,-459.0
20250728,18988.0,-342.0
20250721,21892.0,842.0
20251022,25602.0,-338.0
20251021,25188.0,-142.0
20251020,25373.0,-127.0
20251019,25828.0,-322.0
20251018,25475.0,65.0
20251015,24183.0,-257.0
20251014,24815.0,-565.0
20251013,25315.0,-465.0
20251012,25742.0,552.0
20251008,23942.0,312.0
20251007,24132.0,252.0
20251006,23150.0,20.0
20251005,22767.0,277.0
20251004,23325.0,1695.0
20251001,20512.0,-288.0
20250930,20868.0,408.0
20250929,20819.0,1139.0
20250928,20607.0,1677.0
20250921,17089.0,-341.0
20250920,17066.0,-1064.0
20250917,18927.0,47.0
20250916,19638.0,18.0
20250915,20111.0,-249.0
20250914,21013.0,883.0
20250908,20104.0,824.0
20250906,18179.0,49.0
20250903,19975.0,1855.0
20250831,18740.0,1910.0
20250830,15604.0,-596.0
20250827,16363.0,-127.0
20250826,16716.0,586.0
20250825,16494.0,274.0
20250823,18041.0,1361.0
20250820,18532.0,1992.0
20250817,18154.0,1094.0
20250813,17268.0,378.0
20250811,18776.0,706.0
20250810,18967.0,547.0
20250809,20794.0,2344.0
20250803,18258.0,818.0
20250802,17293.0,33.0
20250721,21744.0,694.0
20250720,21351.0,851.0
20250707,21511.0,-449.0
20250528,31850.0,3220.0
20250526,32908.0,4508.0
20251022,26082.0,142.0
20251021,25397.0,67.0
20251020,24983.0,-517.0
20251019,25780.0,-370.0
20251018,27372.0,1962.0
20251015,24212.0,-228.0
20251014,25000.0,-380.0
20251013,24972.0,-808.0
20251008,23331.0,-299.0
20251006,23175.0,45.0
20251004,22295.0,665.0
20250930,20988.0,528.0
20250929,21493.0,1813.0
20250923,18461.0,581.0
20250920,18862.0,732.0
20250917,18915.0,35.0
20250916,19623.0,3.0
20250825,16612.0,392.0
20250820,19588.0,3048.0
20250817,17130.0,70.0
20250809,19892.0,1442.0
20251022,25517.0,-423.0
20251021,24865.0,-465.0
20251020,25016.0,-484.0
20251019,25762.0,-388.0
20251018,25359.0,-51.0
20251015,24100.0,-340.0
20251014,24845.0,-535.0
20251013,25226.0,-554.0
20251012,25270.0,80.0
20251011,23927.0,-373.0
20251008,23303.0,-327.0
20251007,23587.0,-293.0
20251006,22798.0,-332.0
20251005,22881.0,391.0
20251004,23519.0,1889.0
20251001,21326.0,526.0
20250930,21163.0,703.0
20250929,21754.0,2074.0
20250928,21661.0,2731.0
20250927,19584.0,1374.0
20250924,17854.0,344.0
20250923,17886.0,6.0
20250922,18399.0,299.0
20250921,16992.0,-438.0
20250920,16778.0,-1352.0
20250917,18870.0,-10.0
20250916,19464.0,-156.0
20250915,20133.0,-227.0
20250914,20730.0,600.0
20250913,19599.0,99.0
20250909,19491.0,31.0
20250908,19946.0,666.0
20250907,18794.0,224.0
20250906,18451.0,321.0
20250903,18681.0,561.0
20250902,18276.0,826.0
20250831,17309.0,479.0
20250830,16346.0,146.0
20250827,16647.0,157.0
20250826,16281.0,151.0
20250825,16129.0,-91.0
20250823,17078.0,398.0
20250820,17160.0,620.0
20250819,17604.0,424.0
20250817,18328.0,1268.0
20250816,16998.0,518.0
20250813,17134.0,244.0
20250812,18260.0,740.0
20250811,18650.0,580.0
20250810,18982.0,562.0
20250809,19491.0,1041.0
20251022,25511.0,-429.0
20251021,24888.0,-442.0
20251020,25090.0,-410.0
20251019,25767.0,-383.0
20251018,25399.0,-11.0
20251015,24059.0,-381.0
20251014,25212.0,-168.0
20251013,25388.0,-392.0
20251012,25071.0,-119.0
20251011,23907.0,-393.0
20251008,23483.0,-147.0
20251007,23638.0,-242.0
20251006,23052.0,-78.0
20251005,22986.0,496.0
20251004,23505.0,1875.0
20251001,21295.0,495.0
20250930,21311.0,851.0
20250929,21608.0,1928.0
20250928,21553.0,2623.0
20250927,19779.0,1569.0
20250924,18020.0,510.0
20250923,18056.0,176.0
20250922,18536.0,436.0
20250921,17185.0,-245.0
20250920,16820.0,-1310.0
20250917,18867.0,-13.0
20250916,19441.0,-179.0
20250915,20063.0,-297.0
20250914,20751.0,621.0
20250913,19462.0,-38.0
20250909,19489.0,29.0
20250908,19979.0,699.0
20250907,19026.0,456.0
20250906,18411.0,281.0
20250903,18630.0,510.0
20250902,18292.0,842.0
20250831,17250.0,420.0
20250830,16245.0,45.0
20250827,16528.0,38.0
20250826,16147.0,17.0
20250825,16104.0,-116.0
20250823,16979.0,299.0
20250820,17114.0,574.0
20250819,17535.0,355.0
20250817,18225.0,1165.0
20250816,17088.0,608.0
20250813,17040.0,150.0
20250812,18289.0,769.0
20250811,18722.0,652.0
20250810,18937.0,517.0
20250809,19355.0,905.0
20251022,25371.0,-569.0
20251021,24820.0,-510.0
20251020,25192.0,-308.0
20251019,25560.0,-590.0
20251018,25439.0,29.0
20251015,24008.0,-432.0
20251014,24027.0,-1353.0
20251013,24789.0,-991.0
20251012,24927.0,-263.0
20251011,23890.0,-410.0
20251008,22924.0,-706.0
20251007,23613.0,-267.0
20251006,23209.0,79.0
20251005,22810.0,320.0
20251004,23507.0,1877.0
20251001,21672.0,872.0
20250930,20753.0,293.0
20250929,22071.0,2391.0
20250928,21332.0,2402.0
20250927,19408.0,1198.0
20250924,17827.0,317.0
20250923,18348.0,468.0
20250922,17663.0,-437.0
20250920,16799.0,-1331.0
20250917,18739.0,-141.0
20250916,19472.0,-148.0
20250915,20066.0,-294.0
20250914,20767.0,637.0
20250913,19540.0,40.0
20250909,19697.0,237.0
20250908,19885.0,605.0
20250907,18930.0,360.0
20250906,18610.0,480.0
20250903,18773.0,653.0
20250902,18618.0,1168.0
20250831,17385.0,555.0
20250830,16253.0,53.0
20250827,16779.0,289.0
20250826,16557.0,427.0
20250825,16151.0,-69.0
20250823,17137.0,457.0
20251022,25515.0,-425.0
20251021,24917.0,-413.0
20251020,25483.0,-17.0
20251019,25929.0,-221.0
20251018,25564.0,154.0
20251015,24103.0,-337.0
20251014,24171.0,-1209.0
20251013,25390.0,-390.0
20251012,24929.0,-261.0
20251011,23847.0,-453.0
20251007,23620.0,-260.0
20251006,23109.0,-21.0
20251005,22868.0,378.0
20251004,23513.0,1883.0
20251001,21631.0,831.0
20250930,21155.0,695.0
20250929,21879.0,2199.0
20250928,21305.0,2375.0
20250927,20010.0,1800.0
20250924,17642.0,132.0
20250923,17963.0,83.0
20250922,17711.0,-389.0
20250921,16945.0,-485.0
20250917,18726.0,-154.0
20250916,19390.0,-230.0
20250915,19947.0,-413.0
20250914,20982.0,852.0
20250913,19497.0,-3.0
20250909,19409.0,-51.0
20250908,19912.0,632.0
20250907,19108.0,538.0
20250906,18463.0,333.0
20250903,18863.0,743.0
20250902,18634.0,1184.0
20250831,17303.0,473.0
20250830,16728.0,528.0
20250827,16899.0,409.0
20250826,16606.0,476.0
20250825,16156.0,-64.0
20250823,17155.0,475.0
20250820,17389.0,849.0
20250819,17717.0,537.0
20251119,24654.0,-176.0
20251118,24723.0,-87.0
20251117,25429.0,-171.0
20251116,25085.0,-185.0
20251115,24216.0,-614.0
20251111,23864.0,-286.0
20251110,24786.0,466.0
20251109,23997.0,-1253.0
20251108,26434.0,184.0
20251105,26717.0,277.0
20251104,27198.0,-232.0
20251103,27618.0,-482.0
20251102,27144.0,-416.0
20251101,27776.0,266.0
20251029,28035.0,325.0
20251028,27880.0,170.0
20251027,27120.0,350.0
20251026,26024.0,14.0
20251025,25581.0,91.0
20251022,26104.0,164.0
20251021,25377.0,47.0
20251020,24855.0,-645.0
20251019,25955.0,-195.0
20251018,25687.0,277.0
20251015,24256.0,-184.0
20251014,24595.0,-785.0
20251013,25321.0,-459.0
20251012,25112.0,-78.0
20251011,24022.0,-278.0
20251008,23030.0,-600.0
20251007,23596.0,-284.0
20251006,23072.0,-58.0
20251005,22875.0,385.0
20251004,23621.0,1991.0
20251001,21237.0,437.0
20250930,21360.0,900.0
20250929,21970.0,2290.0
20250928,22360.0,3430.0
20250927,20263.0,2053.0
20250924,17947.0,437.0
20250923,18284.0,404.0
20250922,18427.0,327.0
20250921,17317.0,-113.0
20250920,16581.0,-1549.0
20250917,19238.0,358.0
20250916,19618.0,-2.0
20250915,20275.0,-85.0
20250914,20671.0,541.0
20250913,19819.0,319.0
20250909,19626.0,166.0
20250908,19963.0,683.0
20250907,18962.0,392.0
20250906,18414.0,284.0
20250903,18930.0,810.0
20250902,18633.0,1183.0
20250830,16726.0,526.0
20250802,17628.0,368.0
20250729,18915.0,355.0
20250728,19951.0,621.0
20250720,21854.0,1354.0
20251119,24645.0,-185.0
20251118,24822.0,12.0
20251117,25299.0,-301.0
20251116,25378.0,108.0
20251115,24380.0,-450.0
20251112,24329.0,-1.0
20251111,24242.0,92.0
20251108,25738.0,-512.0
20251105,26148.0,-292.0
20251104,27426.0,-4.0
20251103,28190.0,90.0
20251102,27838.0,278.0
20251101,27881.0,371.0
20251029,25966.0,-1744.0
20251028,28166.0,456.0
20251027,27119.0,349.0
20251026,26340.0,330.0
20251022,26267.0,327.0
20251021,25118.0,-212.0
20251020,25461.0,-39.0
20251019,25831.0,-319.0
20251018,25748.0,338.0
20251015,24104.0,-336.0
20251014,24928.0,-452.0
20251013,25124.0,-656.0
20251012,25412.0,222.0
20251011,24173.0,-127.0
20251008,23846.0,216.0
20251007,23894.0,14.0
20251006,23284.0,154.0
20251005,22928.0,438.0
20251004,23690.0,2060.0
20251001,21554.0,754.0
20250930,21293.0,833.0
20250929,22022.0,2342.0
20250928,22272.0,3342.0
20250927,20364.0,2154.0
20250924,18011.0,501.0
20250923,18108.0,228.0
20250922,18297.0,197.0
20250921,17344.0,-86.0
20250920,16534.0,-1596.0
20250917,19332.0,452.0
20250916,19611.0,-9.0
20250915,20206.0,-154.0
20250914,20741.0,611.0
20250913,19909.0,409.0
20250909,19627.0,167.0
20250907,19133.0,563.0
20250812,18215.0,695.0
20250805,18391.0,561.0
20250803,18140.0,700.0
20251119,24683.0,-147.0
20251118,24675.0,-135.0
20251117,25032.0,-568.0
20251116,24736.0,-534.0
20251115,24406.0,-424.0
20251112,24339.0,9.0
20251111,24186.0,36.0
20251109,24490.0,-760.0
20251108,25268.0,-982.0
20251105,26131.0,-309.0
20251104,26001.0,-1429.0
20251103,28014.0,-86.0
20251102,27368.0,-192.0
20251101,27789.0,279.0
20251028,27832.0,122.0
20251027,27042.0,272.0
20251026,26189.0,179.0
20251025,25543.0,53.0
20251022,26116.0,176.0
20251021,25477.0,147.0
20251020,25455.0,-45.0
20251019,25678.0,-472.0
20251018,25787.0,377.0
20251015,24339.0,-101.0
20251014,24914.0,-466.0
20251013,25287.0,-493.0
20251012,25057.0,-133.0
20251011,23874.0,-426.0
20251008,23100.0,-530.0
20251007,23888.0,8.0
20251006,23155.0,25.0
20251005,22942.0,452.0
20251004,23662.0,2032.0
20251001,21470.0,670.0
20250930,21411.0,951.0
20250929,21878.0,2198.0
20250928,22342.0,3412.0
20250927,20236.0,2026.0
20250924,17903.0,393.0
20250923,18081.0,201.0
20250922,18322.0,222.0
20250921,17358.0,-72.0
20250920,16516.0,-1614.0
20250917,19157.0,277.0
20250916,19530.0,-90.0
20250915,20320.0,-40.0
20250914,20687.0,557.0
20250913,19682.0,182.0
20250909,19573.0,113.0
20250907,19147.0,577.0
20250830,16782.0,582.0
20250825,16868.0,648.0
20250820,17432.0,892.0
20250819,17083.0,-97.0
20250817,18752.0,1692.0
20250816,17318.0,838.0
20250813,17731.0,841.0
20250805,18396.0,566.0
20250803,18670.0,1230.0
20251119,24673.0,-157.0
20251118,24849.0,39.0
20251117,25430.0,-170.0
20251116,24884.0,-386.0
20251115,24393.0,-437.0
20251112,24170.0,-160.0
20251111,24199.0,49.0
20251110,24371.0,51.0
20251109,24149.0,-1101.0
20251108,25844.0,-406.0
20251105,26332.0,-108.0
20251104,27407.0,-23.0
20251103,27700.0,-400.0
20251102,27618.0,58.0
20251101,27512.0,2.0
20251029,27939.0,229.0
20251028,27910.0,200.0
20251027,27187.0,417.0
20251026,26191.0,181.0
20251025,25646.0,156.0
20251022,26283.0,343.0
20251021,25381.0,51.0
20251020,25353.0,-147.0
20251019,25777.0,-373.0
20251018,25756.0,346.0
20251015,24295.0,-145.0
20251014,25034.0,-346.0
20251013,25242.0,-538.0
20251012,25261.0,71.0
20251011,24141.0,-159.0
20251008,23523.0,-107.0
20251007,23855.0,-25.0
20251006,23073.0,-57.0
20251005,22990.0,500.0
20251004,23592.0,1962.0
20251001,21520.0,720.0
20250930,21451.0,991.0
20250929,21841.0,2161.0
20250928,22283.0,3353.0
20250927,20115.0,1905.0
20250924,17812.0,302.0
20250923,18026.0,146.0
20250922,18251.0,151.0
20250921,17319.0,-111.0
20250920,16400.0,-1730.0
20250917,19196.0,316.0
20250916,19505.0,-115.0
20250915,20194.0,-166.0
20250914,20399.0,269.0
20250913,19509.0,9.0
20250909,19481.0,21.0
20250908,19754.0,474.0
20250907,18884.0,314.0
20250906,18082.0,-48.0
20250903,18685.0,565.0
20250902,18207.0,757.0
20250831,16904.0,74.0
20250830,16634.0,434.0
20250826,16562.0,432.0
20250813,17613.0,723.0
20250803,17959.0,519.0
20250802,18353.0,1093.0
20250729,18738.0,178.0
20250727,20679.0,609.0
20250726,21599.0,799.0
20251119,24687.0,-143.0
20251118,24757.0,-53.0
20251117,25203.0,-397.0
20251116,24855.0,-415.0
20251115,24336.0,-494.0
20251112,24121.0,-209.0
20251111,24241.0,91.0
20251110,24377.0,57.0
20251109,24411.0,-839.0
20251108,25629.0,-621.0
20251105,26057.0,-383.0
20251104,26902.0,-528.0
20251103,27996.0,-104.0
20251102,27423.0,-137.0
20251101,27636.0,126.0
20251029,27805.0,95.0
20251028,27746.0,36.0
20251027,27133.0,363.0
20251026,26186.0,176.0
20251025,25754.0,264.0
20251022,26210.0,270.0
20251021,25415.0,85.0
20251020,25484.0,-16.0
20251019,25856.0,-294.0
20251018,25773.0,363.0
20251015,24179.0,-261.0
20251014,24590.0,-790.0
20251013,25276.0,-504.0
20251012,25378.0,188.0
20251011,23989.0,-311.0
20251008,23274.0,-356.0
20251007,23788.0,-92.0
20251006,23033.0,-97.0
20251005,22982.0,492.0
20251004,23624.0,1994.0
20251001,21521.0,721.0
20250930,21444.0,984.0
20250929,21790.0,2110.0
20250928,22355.0,3425.0
20250927,20133.0,1923.0
20250924,17788.0,278.0
20250923,17964.0,84.0
20250922,18176.0,76.0
20250921,17329.0,-101.0
20250920,16376.0,-1754.0
20250917,19287.0,407.0
20250916,19511.0,-109.0
20250915,20075.0,-285.0
20250914,20338.0,208.0
20250913,19449.0,-51.0
20250909,19416.0,-44.0
20250908,19682.0,402.0
20250907,18614.0,44.0
20250906,18220.0,90.0
20250903,18640.0,520.0
20250902,18486.0,1036.0
20250831,17415.0,585.0
20250830,16893.0,693.0
20250816,17880.0,1400.0
20250806,20375.0,2615.0
20251119,24661.0,-169.0
20251118,24760.0,-50.0
20251117,25330.0,-270.0
20251116,24860.0,-410.0
20251115,24329.0,-501.0
20251112,23978.0,-352.0
20251111,24046.0,-104.0
20251110,24481.0,161.0
20251109,24400.0,-850.0
20251108,26190.0,-60.0
20251105,26148.0,-292.0
20251104,27057.0,-373.0
20251103,27904.0,-196.0
20251102,27643.0,83.0
20251101,27607.0,97.0
20251029,27769.0,59.0
20251028,28114.0,404.0
20251027,27158.0,388.0
20251026,26087.0,77.0
20251025,25775.0,285.0
20251022,26096.0,156.0
20251021,25360.0,30.0
20251020,25349.0,-151.0
20251019,25891.0,-259.0
20251018,25727.0,317.0
20251015,24114.0,-326.0
20251014,24664.0,-716.0
20251013,25109.0,-671.0
20251012,25099.0,-91.0
20251011,23918.0,-382.0
20251008,23216.0,-414.0
20251007,23830.0,-50.0
20251006,22868.0,-262.0
20251005,22870.0,380.0
20251004,23609.0,1979.0
20251001,21475.0,675.0
20250930,21401.0,941.0
20250929,21913.0,2233.0
20250928,22402.0,3472.0
20250927,20321.0,2111.0
20250924,17770.0,260.0
20250923,17917.0,37.0
20250922,18185.0,85.0
20250921,17326.0,-104.0
20250920,16394.0,-1736.0
20250917,19270.0,390.0
20250916,19510.0,-110.0
20250915,19938.0,-422.0
20250914,20332.0,202.0
20250913,19434.0,-66.0
20250909,19301.0,-159.0
20250908,19675.0,395.0
20250907,18605.0,35.0
20250906,18308.0,178.0
20250903,18507.0,387.0
20250902,18380.0,930.0
20250831,17545.0,715.0
20250830,16798.0,598.0
20250825,16401.0,181.0
20251119,24669.0,-161.0
20251118,24731.0,-79.0
20251117,25259.0,-341.0
20251116,24999.0,-271.0
20251115,24459.0,-371.0
20251112,24041.0,-289.0
20251111,24219.0,69.0
20251110,24000.0,-320.0
20251109,24234.0,-1016.0
20251108,25719.0,-531.0
20251105,26122.0,-318.0
20251104,27253.0,-177.0
20251103,28093.0,-7.0
20251102,27708.0,148.0
20251101,27814.0,304.0
20251029,27964.0,254.0
20251028,27878.0,168.0
20251027,27152.0,382.0
20251026,26376.0,366.0
20251025,25944.0,454.0
20251022,26259.0,319.0
20251021,25331.0,1.0
20251020,25226.0,-274.0
20251019,25712.0,-438.0
20251018,25633.0,223.0
20251015,24251.0,-189.0
20251014,24650.0,-730.0
20251013,25228.0,-552.0
20251012,25455.0,265.0
20251011,24352.0,52.0
20251008,23820.0,190.0
20251007,24235.0,355.0
20251006,22971.0,-159.0
20251005,22919.0,429.0
20251004,23764.0,2134.0
20251001,21487.0,687.0
20250930,21384.0,924.0
20250929,21827.0,2147.0
20250928,22371.0,3441.0
20250927,20382.0,2172.0
20250924,17552.0,42.0
20250923,17828.0,-52.0
20250922,18239.0,139.0
20250921,17364.0,-66.0
20250920,16572.0,-1558.0
20250917,19247.0,367.0
20250916,19482.0,-138.0
20250915,19883.0,-477.0
20250914,20358.0,228.0
20250913,19521.0,21.0
20250909,19308.0,-152.0
20250908,19704.0,424.0
20250907,18776.0,206.0
20250906,18365.0,235.0
20250903,19214.0,1094.0
20250902,18360.0,910.0
20250830,16909.0,709.0
20250825,16002.0,-218.0
20250816,17603.0,1123.0
20250813,19045.0,2155.0
20250810,20906.0,2486.0
20250805,17778.0,-52.0
20250803,19649.0,2209.0
20250802,20597.0,3337.0
20250730,18311.0,471.0
20250729,20347.0,1787.0
20250723,24689.0,4339.0
20250721,24657.0,3607.0
20251119,24689.0,-141.0
20251118,24807.0,-3.0
20251117,25353.0,-247.0
20251116,25285.0,15.0
20251115,24626.0,-204.0
20251112,24321.0,-9.0
20251111,24432.0,282.0
20251110,24519.0,199.0
20251109,24617.0,-633.0
20251108,26110.0,-140.0
20251105,26332.0,-108.0
20251104,27017.0,-413.0
20251103,28102.0,2.0
20251102,27772.0,212.0
20251101,27741.0,231.0
20251029,27968.0,258.0
20251028,27979.0,269.0
20251027,27383.0,613.0
20251026,26372.0,362.0
20251025,26063.0,573.0
20251022,26522.0,582.0
20251021,25258.0,-72.0
20251020,25168.0,-332.0
20251019,25617.0,-533.0
20251018,25527.0,117.0
20251015,24135.0,-305.0
20251014,24619.0,-761.0
20251013,25307.0,-473.0
20251012,26019.0,829.0
20251011,24702.0,402.0
20251008,23895.0,265.0
20251007,24171.0,291.0
20251006,23045.0,-85.0
20251005,22967.0,477.0
20251004,23762.0,2132.0
20251001,21598.0,798.0
20250930,21255.0,795.0
20250929,21855.0,2175.0
20250928,22421.0,3491.0
20250927,20436.0,2226.0
20250924,18006.0,496.0
20250922,20225.0,2125.0
20250921,17579.0,149.0
20251119,24759.0,-71.0
20251118,24804.0,-6.0
20251117,25403.0,-197.0
20251116,25566.0,296.0
20251115,24727.0,-103.0
