moneyness,iv,option_type,maturity_bucket
2.9184615384615387,2.3320307866348338,call,medium
2.917692307692308,1.2333357834719785,call,medium
2.8153846153846156,2.4735228299005247,call,medium
2.710769230769231,2.603493328051496,call,medium
2.61,3.0398279005430844,call,medium
2.563846153846154,3.0212816972567293,call,medium
2.5761538461538462,2.581443462128713,call,medium
2.972142857142857,2.3825489701901836,call,medium
2.8864285714285716,2.4723385999054246,call,medium
3.005714285714286,2.8332205303957134,call,medium
3.0157142857142856,3.269993892453867,call,medium
2.902857142857143,3.5586086250955375,call,medium
2.8985714285714286,3.351121704655965,call,medium
2.789285714285714,4.7051061963638245,call,medium
2.682142857142857,4.280716398396754,call,medium
2.579285714285714,2.834539695688052,call,medium
2.709285714285714,4.239557397342991,call,medium
2.380714285714286,4.60632300170727,call,medium
2.774,1.7895451040029073,call,medium
2.8146666666666667,2.0707978980016524,call,medium
2.7093333333333334,1.8138133458301855,call,medium
2.7053333333333334,1.9391555846665218,call,medium
2.5033333333333334,2.858011164583501,call,medium
2.4073333333333333,2.658361995124658,call,medium
2.5286666666666666,3.765141910350287,call,medium
2.3493333333333335,3.5970983769910445,call,medium
2.262,2.1008176570274784,call,medium
2.222,1.687184847225616,call,medium
2.63875,2.2030440749490117,call,medium
2.440625,4.045271928807156,call,medium
2.346875,2.2360556105363623,call,medium
2.28,2.923168872814482,call,medium
2.370625,2.1146366235955627,call,medium
2.2875,2.441222329362926,call,medium
2.2025,2.093900656935252,call,medium
2.120625,1.255435958085169,call,medium
2.093125,1.3742766068044505,call,medium
2.3116666666666665,1.9041235224399815,call,medium
2.3377777777777777,1.467064849086493,call,medium
2.3455555555555554,2.1597493045316414,call,medium
2.1694444444444443,3.293980551685113,call,medium
2.0861111111111112,2.2407729198944053,call,medium
2.006111111111111,2.202104398840124,call,medium
2.026666666666667,1.9606319024621062,call,medium
2.1077777777777778,1.275794943006634,call,medium
2.107222222222222,2.350170431416755,call,medium
2.033333333333333,3.0070065698447723,call,medium
1.9577777777777778,2.3075167758123296,call,medium
1.8516666666666666,2.1709495194306423,call,medium
2.066,1.161197639279898,call,medium
2.0805,0.9770998347879241,call,medium
2.104,0.9465114748189419,call,medium
2.111,1.8734655767948478,call,medium
2.032,1.6165765192366346,call,medium
1.987,2.3294921205215693,call,medium
