moneyness,iv,option_type,maturity_bucket
0.7476635514018691,0.5702709686449584,call,short
0.7255139056831923,0.8263558387868147,call,short
0.7411982705373688,1.0716375735707058,call,short
0.7523510971786834,1.1877985863827887,call,short
0.8362817626246382,0.861204270299524,call,short
0.8609271523178808,1.44236975070257,call,short
0.8864643709512444,0.8402924394903779,call,short
0.8689839572192514,0.5178391071008004,call,short
0.8447043534762833,0.7485645295531757,call,short
0.8698561391769822,0.7213828173057778,call,short
0.87248322147651,0.7826481849624396,call,short
0.8072027320707855,0.6051071773987561,call,short
0.7859733978234583,0.6356619857042821,call,short
0.8029647930821495,0.9628161551077689,call,short
0.8150470219435737,1.0796603943347962,call,short
0.8914358484559057,0.5050555737686542,call,short
0.9006111289803795,0.7146255110838201,call,short
0.9271523178807947,1.1596302480684626,call,short
0.954653937947494,0.8383664399362487,call,short
0.9358288770053476,0.6943070600909472,call,short
0.9096816114359974,0.6777543162553903,call,short
0.936768149882904,0.7205411431995109,call,short
0.9395973154362416,0.7487543725588364,call,short
0.8692952499223844,0.567964007041516,call,short
0.8722741433021807,0.6693757710560764,call,short
0.8464328899637243,0.6998547950292096,call,short
0.8647313156269302,0.9173258443960526,call,short
0.877742946708464,0.9794112472490776,call,short
1.001001001001001,0.4729698862057835,call,short
0.9733939000648929,0.49060464291340933,call,short
0.9551098376313276,0.54121783511941,call,short
0.9649404953361209,0.6475524057635716,call,short
0.9933774834437086,0.9136049626791191,call,short
1.0228435049437437,0.8011288946681908,call,short
1.0026737967914439,0.6799404098883178,call,short
0.9746588693957114,0.6683947555254041,call,short
1.0036801605888257,0.7099763682433405,call,short
1.0067114093959733,0.6911432524275418,call,short
0.9894459102902374,0.37156839834758104,call,short
0.9313877677739832,0.5841931163023146,call,short
0.9581603321622485,0.4945166992774638,call,short
0.9490667510281556,0.4636635438873722,call,short
0.9345794392523364,0.649416613742526,call,short
0.9068923821039904,0.7238052780436164,call,short
0.9264978381717109,0.8606483235591322,call,short
0.9404388714733543,0.915951349946041,call,short
1.1344678011344678,0.9821417641832689,call,short
1.1031797534068786,0.6708898969255531,call,short
1.0797078437599237,0.5531538424440318,call,short
1.0866091403004154,0.6212277038918248,call,short
