shadow_S,shadow_gap
24477.0,-903.0
25251.0,-529.0
24977.0,-213.0
24036.0,-264.0
23319.0,-311.0
24001.0,121.0
23339.0,209.0
22875.0,385.0
23296.0,1666.0
21238.0,778.0
21694.0,2014.0
19888.0,1678.0
18512.0,1002.0
16241.0,-1889.0
21120.0,1050.0
31160.0,-210.0
31065.0,-605.0
31501.0,181.0
30486.0,126.0
30109.0,-121.0
29294.0,-96.0
28719.0,-271.0
28963.0,83.0
29006.0,256.0
29272.0,222.0
27998.0,-142.0
28287.0,277.0
27984.0,324.0
26745.0,55.0
26367.0,-243.0
26630.0,-30.0
27244.0,494.0
26383.0,613.0
25602.0,532.0
25180.0,350.0
25245.0,435.0
25782.0,182.0
25809.0,539.0
25208.0,378.0
24912.0,582.0
24959.0,809.0
25148.0,828.0
25557.0,307.0
27397.0,1147.0
27458.0,1018.0
27732.0,302.0
28216.0,116.0
28133.0,573.0
27967.0,457.0
28346.0,636.0
28234.0,524.0
27591.0,821.0
26703.0,693.0
26095.0,605.0
26401.0,461.0
25649.0,319.0
25644.0,144.0
25896.0,-254.0
26091.0,681.0
24602.0,162.0
24869.0,-511.0
25375.0,-405.0
25020.0,-170.0
24099.0,-201.0
23408.0,-222.0
23772.0,-108.0
22908.0,-222.0
23136.0,646.0
23664.0,2034.0
21527.0,727.0
21335.0,1655.0
22409.0,3479.0
20495.0,2285.0
18508.0,998.0
18392.0,512.0
18294.0,194.0
17387.0,-43.0
16839.0,-1291.0
20040.0,1160.0
20354.0,734.0
21808.0,1678.0
19302.0,732.0
19102.0,972.0
18486.0,1036.0
16682.0,462.0
24643.0,4573.0
31147.0,-223.0
31154.0,-516.0
31207.0,-113.0
30055.0,-305.0
29823.0,-407.0
29319.0,-71.0
28783.0,-207.0
28979.0,99.0
28869.0,119.0
29224.0,174.0
28094.0,-46.0
28187.0,177.0
27800.0,140.0
26689.0,-1.0
26422.0,-188.0
26489.0,-171.0
27137.0,387.0
26289.0,519.0
25523.0,453.0
25226.0,396.0
25188.0,378.0
26016.0,416.0
25154.0,-116.0
25008.0,178.0
24672.0,342.0
25190.0,1040.0
25432.0,1112.0
25428.0,178.0
27110.0,860.0
27474.0,1034.0
27828.0,398.0
28507.0,407.0
28143.0,583.0
27967.0,457.0
28376.0,666.0
28370.0,660.0
27536.0,766.0
26677.0,667.0
26104.0,614.0
26415.0,475.0
25267.0,-63.0
25537.0,37.0
25948.0,-202.0
26040.0,630.0
24641.0,201.0
24757.0,-623.0
25269.0,-511.0
24920.0,-270.0
23996.0,-304.0
23089.0,-541.0
23597.0,-283.0
22652.0,-478.0
23068.0,578.0
24185.0,2555.0
21596.0,796.0
21608.0,1148.0
21925.0,2245.0
22024.0,3094.0
20503.0,2293.0
17570.0,60.0
17616.0,-264.0
18207.0,107.0
17711.0,281.0
16320.0,-1810.0
31119.0,-251.0
31175.0,-495.0
31061.0,-259.0
30243.0,-117.0
30141.0,-89.0
29323.0,-67.0
28782.0,-208.0
28940.0,60.0
29016.0,266.0
29257.0,207.0
28051.0,-89.0
28070.0,60.0
27844.0,184.0
26811.0,121.0
26737.0,127.0
26668.0,8.0
27283.0,533.0
26332.0,562.0
25469.0,399.0
25262.0,432.0
25210.0,400.0
25972.0,372.0
25888.0,618.0
25177.0,347.0
25025.0,695.0
25295.0,1145.0
25480.0,1160.0
25552.0,302.0
27096.0,846.0
27531.0,1091.0
28001.0,571.0
28537.0,437.0
28161.0,601.0
28073.0,563.0
28323.0,613.0
28288.0,578.0
27426.0,656.0
26676.0,666.0
26130.0,640.0
26389.0,449.0
25600.0,270.0
25602.0,102.0
25886.0,-264.0
26107.0,697.0
24823.0,383.0
24875.0,-505.0
25066.0,-714.0
24774.0,-416.0
23839.0,-461.0
22968.0,-662.0
23444.0,-436.0
22403.0,-727.0
23148.0,658.0
23954.0,2324.0
21838.0,1038.0
21658.0,1198.0
21653.0,1973.0
21939.0,3009.0
18949.0,1439.0
18373.0,943.0
31158.0,-212.0
31355.0,-315.0
31149.0,-171.0
30318.0,-42.0
30177.0,-53.0
29356.0,-34.0
28460.0,-530.0
29053.0,173.0
29098.0,348.0
29332.0,282.0
28063.0,-77.0
28228.0,218.0
27910.0,250.0
26962.0,272.0
26668.0,58.0
26609.0,-51.0
27213.0,463.0
26450.0,680.0
25565.0,495.0
25379.0,549.0
25278.0,468.0
25863.0,263.0
25744.0,474.0
25149.0,319.0
24818.0,488.0
24838.0,688.0
25419.0,1099.0
25609.0,359.0
27432.0,1182.0
27618.0,1178.0
27983.0,553.0
28566.0,466.0
28196.0,636.0
27960.0,450.0
28301.0,591.0
28290.0,580.0
27467.0,697.0
26613.0,603.0
26061.0,571.0
26403.0,463.0
25712.0,382.0
25672.0,172.0
25973.0,-177.0
26172.0,762.0
24840.0,400.0
24827.0,-553.0
24935.0,-845.0
24642.0,-548.0
23705.0,-595.0
22836.0,-794.0
23430.0,-450.0
22082.0,-1048.0
18110.0,680.0
31144.0,-226.0
31055.0,-615.0
31133.0,-187.0
30336.0,-24.0
30113.0,-117.0
29433.0,43.0
28996.0,6.0
29166.0,286.0
28930.0,180.0
29444.0,394.0
28092.0,-48.0
28193.0,183.0
27964.0,304.0
26971.0,281.0
26547.0,-63.0
26544.0,-116.0
27288.0,538.0
26682.0,912.0
25812.0,742.0
25458.0,628.0
25365.0,555.0
26029.0,429.0
26134.0,864.0
25309.0,479.0
25373.0,1043.0
25257.0,1107.0
25578.0,1258.0
25697.0,447.0
27434.0,1184.0
27673.0,1233.0
28010.0,580.0
28462.0,362.0
28112.0,552.0
27962.0,452.0
28200.0,490.0
28175.0,465.0
27412.0,642.0
26543.0,533.0
25991.0,501.0
26324.0,384.0
25655.0,325.0
25632.0,132.0
25946.0,-204.0
26124.0,714.0
24776.0,336.0
24670.0,-710.0
24800.0,-980.0
24560.0,-630.0
23654.0,-646.0
22834.0,-796.0
23279.0,-601.0
22265.0,-865.0
17785.0,275.0
18028.0,148.0
31117.0,-253.0
31358.0,-312.0
31117.0,-203.0
30307.0,-53.0
30148.0,-82.0
29406.0,16.0
29117.0,127.0
29029.0,149.0
28998.0,248.0
29575.0,525.0
28253.0,113.0
28257.0,247.0
27971.0,311.0
27389.0,699.0
27191.0,581.0
27492.0,832.0
27764.0,1014.0
27008.0,1238.0
25946.0,876.0
25585.0,755.0
25478.0,668.0
25895.0,295.0
26372.0,1102.0
25733.0,903.0
25518.0,1188.0
25601.0,1451.0
25770.0,1450.0
25847.0,597.0
27576.0,1326.0
27859.0,1419.0
28061.0,631.0
28438.0,338.0
28085.0,525.0
27863.0,353.0
28138.0,428.0
28088.0,378.0
27476.0,706.0
26528.0,518.0
26049.0,559.0
26319.0,379.0
25663.0,333.0
25618.0,118.0
25991.0,-159.0
26041.0,631.0
24619.0,179.0
24503.0,-877.0
24567.0,-1213.0
24442.0,-748.0
23621.0,-679.0
22949.0,-681.0
23222.0,-658.0
21837.0,-1293.0
17667.0,237.0
31143.0,-227.0
31465.0,-205.0
31116.0,-204.0
30346.0,-14.0
30471.0,241.0
29631.0,241.0
29250.0,260.0
29204.0,324.0
29082.0,332.0
29588.0,538.0
28307.0,167.0
28986.0,976.0
28165.0,505.0
27501.0,841.0
27866.0,1116.0
26476.0,706.0
25391.0,561.0
25486.0,676.0
25741.0,141.0
26637.0,1367.0
26154.0,1324.0
25777.0,1447.0
26221.0,2071.0
26223.0,1903.0
26153.0,903.0
27433.0,1183.0
27731.0,1291.0
28046.0,616.0
28508.0,408.0
28129.0,569.0
28030.0,520.0
28166.0,456.0
28356.0,646.0
27659.0,889.0
26726.0,716.0
26157.0,667.0
26923.0,983.0
31190.0,-180.0
31391.0,-279.0
31349.0,29.0
30555.0,195.0
30459.0,229.0
30387.0,997.0
29188.0,198.0
29436.0,556.0
29075.0,325.0
29555.0,505.0
28568.0,428.0
28275.0,265.0
27875.0,215.0
27537.0,847.0
28065.0,1455.0
27570.0,910.0
27673.0,923.0
26579.0,809.0
25424.0,594.0
25440.0,630.0
26036.0,436.0
26392.0,1122.0
25348.0,518.0
25983.0,1653.0
25955.0,1805.0
26040.0,1720.0
26010.0,760.0
27512.0,1262.0
27702.0,1262.0
27984.0,554.0
28341.0,241.0
28237.0,677.0
28031.0,521.0
28324.0,614.0
28236.0,526.0
27690.0,920.0
26475.0,465.0
26814.0,1324.0
47555.0,313.0
47351.0,3321.0
45486.0,3149.0
44976.0,4267.0
39883.0,739.0
39542.0,1901.0
34659.0,-1535.0
39345.0,1696.0
33002.0,2702.0
31651.0,2285.0
34173.0,5936.0
29625.0,2474.0
26530.0,423.0
23875.0,-3144.0
47587.0,345.0
47265.0,3235.0
45426.0,3089.0
45002.0,4293.0
39924.0,780.0
39650.0,2009.0
34859.0,-1335.0
39636.0,1987.0
33271.0,2971.0
31722.0,2356.0
34213.0,5976.0
29802.0,2651.0
26322.0,215.0
23645.0,-3374.0
31158.0,3697.0
31962.0,2112.0
32961.0,2441.0
47472.0,230.0
47248.0,3218.0
45452.0,3115.0
45020.0,4311.0
39908.0,764.0
39557.0,1916.0
34732.0,-1462.0
39697.0,2048.0
33299.0,2999.0
31788.0,2422.0
34148.0,5911.0
29788.0,2637.0
26246.0,139.0
23639.0,-3380.0
29790.0,2329.0
47465.0,223.0
47234.0,3204.0
45441.0,3104.0
44877.0,4168.0
39990.0,846.0
39546.0,1905.0
34983.0,-1211.0
39720.0,2071.0
33333.0,3033.0
31779.0,2413.0
34377.0,6140.0
29796.0,2645.0
26385.0,278.0
23782.0,-3237.0
33769.0,3249.0
47557.0,315.0
47220.0,3190.0
45498.0,3161.0
44998.0,4289.0
40181.0,1037.0
39628.0,1987.0
35425.0,-769.0
39817.0,2168.0
33677.0,3377.0
31917.0,2551.0
34290.0,6053.0
29712.0,2561.0
26974.0,867.0
23892.0,-3127.0
27792.0,-562.0
32461.0,4894.0
33242.0,4582.0
34850.0,5000.0
38252.0,7732.0
47517.0,275.0
47167.0,3137.0
45429.0,3092.0
44934.0,4225.0
40185.0,1041.0
39707.0,2066.0
35993.0,-201.0
39981.0,2332.0
33668.0,3368.0
32120.0,2754.0
34269.0,6032.0
29858.0,2707.0
26465.0,358.0
24578.0,-2441.0
47576.0,334.0
47252.0,3222.0
45317.0,2980.0
45084.0,4375.0
40111.0,967.0
39777.0,2136.0
35812.0,-382.0
39829.0,2180.0
33352.0,3052.0
32903.0,3537.0
34343.0,6106.0
30315.0,3164.0
26800.0,693.0
24164.0,-2855.0
47392.0,150.0
47276.0,3246.0
45340.0,3003.0
45183.0,4474.0
40332.0,1188.0
40053.0,2412.0
36554.0,360.0
39712.0,2063.0
30364.0,2127.0
32073.0,4922.0
47894.0,652.0
47460.0,3430.0
45459.0,3122.0
44718.0,4009.0
40024.0,880.0
39724.0,2083.0
35488.0,-706.0
39274.0,1625.0
30931.0,1565.0
33666.0,5429.0
28060.0,909.0
48365.0,1123.0
48005.0,3975.0
45586.0,3249.0
45564.0,4855.0
37010.0,-2134.0
48509.0,4479.0
53002.0,5760.0
40509.0,1365.0
43011.0,5370.0
56914.0,26614.0
30038.0,672.0
36051.0,7814.0
21708.0,-5443.0
49590.0,2348.0
50082.0,6052.0
47254.0,4917.0
47161.0,6452.0
40921.0,1777.0
40669.0,3028.0
36456.0,262.0
39805.0,2156.0
33790.0,3490.0
33646.0,4280.0
35183.0,6946.0
30111.0,2960.0
26271.0,164.0
49702.0,2460.0
50232.0,6202.0
47137.0,4800.0
47254.0,6545.0
41111.0,1967.0
40741.0,3100.0
37030.0,836.0
40290.0,2641.0
34020.0,3720.0
33264.0,3898.0
49687.0,2445.0
50373.0,6343.0
47525.0,5188.0
47206.0,6497.0
41141.0,1997.0
40685.0,3044.0
36914.0,720.0
40068.0,2419.0
34231.0,3931.0
34037.0,4671.0
36229.0,7992.0
30000.0,2849.0
49965.0,2723.0
50733.0,6703.0
47760.0,5423.0
47530.0,6821.0
41248.0,2104.0
40960.0,3319.0
36994.0,800.0
40087.0,2438.0
34363.0,4063.0
33806.0,4440.0
35901.0,7664.0
30820.0,3669.0
50222.0,2980.0
51149.0,7119.0
47957.0,5620.0
47732.0,7023.0
41196.0,2052.0
41045.0,3404.0
37055.0,861.0
40324.0,2675.0
34384.0,4084.0
33865.0,4499.0
35756.0,7519.0
50234.0,2992.0
51241.0,7211.0
48085.0,5748.0
47827.0,7118.0
41336.0,2192.0
41099.0,3458.0
37199.0,1005.0
40348.0,2699.0
34159.0,3859.0
33875.0,4509.0
35861.0,7624.0
30983.0,3832.0
27576.0,1469.0
50477.0,3235.0
51542.0,7512.0
48213.0,5876.0
48150.0,7441.0
41630.0,2486.0
41348.0,3707.0
37555.0,1361.0
40624.0,2975.0
34058.0,3758.0
33358.0,3992.0
36074.0,7837.0
31274.0,4123.0
26978.0,871.0
23918.0,-3101.0
50886.0,3644.0
52053.0,8023.0
48428.0,6091.0
48543.0,7834.0
41802.0,2658.0
41582.0,3941.0
37882.0,1688.0
40588.0,2939.0
36141.0,5841.0
34313.0,4947.0
35469.0,7232.0
31040.0,3889.0
51219.0,3977.0
52539.0,8509.0
48796.0,6459.0
48816.0,8107.0
42225.0,3081.0
41793.0,4152.0
37862.0,1668.0
40511.0,2862.0
34589.0,4289.0
34647.0,5281.0
36067.0,7830.0
31417.0,4266.0
28463.0,2356.0
51535.0,4293.0
52910.0,8880.0
48860.0,6523.0
49168.0,8459.0
42372.0,3228.0
42083.0,4442.0
37999.0,1805.0
40492.0,2843.0
35265.0,4965.0
33064.0,3698.0
33958.0,5721.0
51546.0,4304.0
53193.0,9163.0
49130.0,6793.0
49305.0,8596.0
42778.0,3634.0
42246.0,4605.0
38202.0,2008.0
40309.0,2660.0
34742.0,4442.0
32853.0,4616.0
51358.0,4116.0
52171.0,8141.0
48475.0,6138.0
49633.0,8924.0
41522.0,2378.0
41541.0,3900.0
43133.0,3989.0
48749.0,8040.0
42731.0,5090.0
51717.0,4475.0
42503.0,3359.0
49948.0,7611.0
54250.0,10220.0
52857.0,5615.0
54112.0,10082.0
49556.0,8847.0
45011.0,5867.0
53129.0,5887.0
53639.0,9609.0
49206.0,6869.0
49091.0,8382.0
43497.0,4353.0
46768.0,9127.0
45847.0,-1395.0
54556.0,10526.0
51001.0,8664.0
53104.0,12395.0
53099.0,5857.0
53682.0,9652.0
51220.0,8883.0
50303.0,9594.0
44730.0,5586.0
22577.0,-3530.0
22565.0,-3542.0
22616.0,-4403.0
22613.0,-4406.0
28710.0,566.0
27768.0,307.0
27863.0,402.0
28731.0,377.0
28808.0,454.0
27803.0,236.0
27885.0,318.0
25940.0,-2720.0
26127.0,-2533.0
29810.0,-40.0
31516.0,996.0
31558.0,1038.0
31577.0,1217.0
31612.0,1252.0
31363.0,273.0
32021.0,-289.0
33343.0,1253.0
32905.0,-255.0
34707.0,287.0
35810.0,2130.0
32895.0,505.0
33896.0,1336.0
33851.0,1291.0
33481.0,2111.0
28449.0,-2881.0
28252.0,-3078.0
33280.0,1310.0
31880.0,-2740.0
31963.0,-4097.0
37997.0,437.0
40573.0,1503.0
41553.0,1493.0
19727.0,-6380.0
21241.0,-5778.0
21229.0,-5790.0
27872.0,-272.0
27657.0,196.0
27822.0,361.0
28842.0,488.0
28147.0,580.0
26795.0,-1865.0
26955.0,-1705.0
31398.0,878.0
31795.0,1435.0
34088.0,1778.0
33123.0,1033.0
33825.0,665.0
33796.0,1236.0
31834.0,464.0
32895.0,1565.0
24651.0,-1456.0
24569.0,-1538.0
24650.0,-1457.0
22482.0,-4537.0
22405.0,-4614.0
22391.0,-4628.0
28750.0,606.0
28748.0,604.0
27829.0,368.0
27888.0,427.0
27650.0,189.0
29003.0,649.0
27700.0,133.0
27924.0,357.0
27658.0,91.0
25719.0,-2941.0
26253.0,-2407.0
31977.0,1617.0
30544.0,-546.0
33425.0,1335.0
34874.0,454.0
36125.0,2445.0
33242.0,852.0
33502.0,942.0
33155.0,1785.0
33189.0,1219.0
34763.0,1523.0
40583.0,1513.0
25509.0,-598.0
25507.0,-600.0
23985.0,-3034.0
24047.0,-2972.0
23855.0,-3164.0
28579.0,435.0
27676.0,215.0
28074.0,613.0
28837.0,483.0
29180.0,826.0
27778.0,211.0
28331.0,764.0
26498.0,-2162.0
27348.0,-1312.0
31784.0,1264.0
31771.0,1411.0
31684.0,1324.0
33356.0,1046.0
33461.0,1371.0
33389.0,229.0
34391.0,-29.0
34931.0,1251.0
33435.0,1045.0
33838.0,1278.0
33426.0,2056.0
31934.0,604.0
33494.0,1524.0
34944.0,-1116.0
25444.0,-663.0
25445.0,-662.0
24022.0,-2997.0
23990.0,-3029.0
28447.0,303.0
29039.0,895.0
27656.0,195.0
28386.0,925.0
28762.0,408.0
29424.0,1070.0
28243.0,676.0
28871.0,1304.0
26444.0,-2216.0
27755.0,-905.0
29559.0,-291.0
30614.0,764.0
31748.0,1228.0
31833.0,1473.0
32209.0,1119.0
33071.0,761.0
33727.0,1637.0
35130.0,710.0
36069.0,2389.0
33812.0,1422.0
33740.0,1180.0
34184.0,1624.0
33007.0,1637.0
29607.0,-1723.0
33595.0,1625.0
34340.0,1100.0
36185.0,1565.0
41885.0,1825.0
25749.0,-358.0
25709.0,-398.0
24297.0,-2722.0
24150.0,-2869.0
28433.0,289.0
29694.0,1550.0
27703.0,242.0
29167.0,1706.0
27805.0,344.0
28707.0,353.0
29943.0,1589.0
28042.0,475.0
29369.0,1802.0
28361.0,794.0
26515.0,-2145.0
28179.0,-481.0
29924.0,74.0
30826.0,976.0
31147.0,627.0
31787.0,1267.0
32105.0,1745.0
31799.0,709.0
34777.0,2467.0
35618.0,3308.0
35000.0,2690.0
32635.0,-525.0
33903.0,743.0
36098.0,1678.0
36538.0,2858.0
32607.0,1277.0
32503.0,1173.0
34206.0,966.0
40478.0,1408.0
41168.0,2098.0
42795.0,1475.0
43464.0,2144.0
43089.0,1009.0
43250.0,1030.0
41653.0,1913.0
45486.0,6436.0
40909.0,3359.0
37922.0,1812.0
39968.0,3488.0
39398.0,1458.0
40491.0,3891.0
40508.0,5268.0
26739.0,-11.0
25953.0,-154.0
26186.0,79.0
25522.0,-585.0
23796.0,-3223.0
25375.0,-1644.0
28475.0,331.0
30142.0,1998.0
27619.0,158.0
29549.0,2088.0
28650.0,296.0
30129.0,1775.0
28066.0,499.0
29586.0,2019.0
28237.0,670.0
26475.0,-2185.0
28519.0,-141.0
29941.0,91.0
31580.0,1730.0
30414.0,564.0
31135.0,615.0
32484.0,1964.0
31196.0,836.0
32453.0,2093.0
31620.0,1260.0
30856.0,-234.0
32125.0,1035.0
31509.0,419.0
32171.0,-139.0
33465.0,1155.0
33171.0,861.0
33939.0,1849.0
33340.0,180.0
35859.0,1439.0
36704.0,3024.0
33430.0,1040.0
34333.0,1773.0
34162.0,2792.0
31962.0,632.0
33018.0,-222.0
33917.0,-703.0
33224.0,-1396.0
36238.0,178.0
39606.0,2046.0
39521.0,451.0
40169.0,1099.0
41534.0,1474.0
42091.0,2031.0
42756.0,1436.0
43577.0,1967.0
40869.0,459.0
44384.0,2164.0
43431.0,2791.0
42168.0,2428.0
44109.0,5059.0
41184.0,3634.0
37725.0,1615.0
37629.0,1149.0
35508.0,-942.0
33420.0,-4520.0
33662.0,172.0
33033.0,1363.0
34286.0,2966.0
30667.0,1917.0
26136.0,29.0
26998.0,891.0
24292.0,-2727.0
25784.0,-1235.0
28380.0,236.0
30845.0,2701.0
27585.0,124.0
29906.0,2445.0
28629.0,275.0
30934.0,2580.0
28051.0,484.0
30116.0,2549.0
26417.0,-2243.0
29132.0,472.0
29743.0,-107.0
32143.0,2293.0
31203.0,683.0
32993.0,2473.0
31289.0,929.0
33156.0,2796.0
30820.0,-270.0
32353.0,1263.0
31166.0,-1144.0
33619.0,1309.0
33716.0,556.0
36925.0,2505.0
37930.0,4250.0
33519.0,1129.0
34026.0,1466.0
31775.0,405.0
33229.0,1859.0
31672.0,342.0
35158.0,3188.0
32894.0,-346.0
31808.0,-2812.0
45116.0,3796.0
45216.0,3896.0
46148.0,3928.0
44500.0,3860.0
26871.0,764.0
27218.0,1111.0
24623.0,-2396.0
25792.0,-1227.0
28396.0,252.0
31157.0,3013.0
27629.0,168.0
30086.0,2625.0
28570.0,216.0
31058.0,2704.0
28052.0,485.0
29995.0,2428.0
26592.0,-2068.0
29157.0,497.0
30153.0,303.0
32394.0,2544.0
30733.0,883.0
31366.0,846.0
33192.0,2672.0
31222.0,862.0
33358.0,2998.0
30012.0,-1078.0
32795.0,1705.0
32755.0,1665.0
31917.0,-393.0
34356.0,2046.0
32782.0,692.0
34496.0,2406.0
34290.0,1130.0
35191.0,771.0
36860.0,2440.0
38579.0,4899.0
39392.0,5712.0
34879.0,2489.0
35030.0,2640.0
38942.0,7572.0
37849.0,6479.0
32904.0,1574.0
33623.0,383.0
33923.0,683.0
33402.0,-1218.0
33641.0,-979.0
36053.0,-7.0
37720.0,1660.0
41585.0,2515.0
40701.0,2771.0
35640.0,1710.0
34570.0,3250.0
32627.0,2397.0
26803.0,696.0
27576.0,1469.0
26201.0,94.0
26410.0,-609.0
26526.0,-493.0
25988.0,-1031.0
28556.0,412.0
30574.0,2430.0
27567.0,106.0
30163.0,2702.0
28395.0,934.0
28563.0,209.0
30686.0,2332.0
28425.0,858.0
30221.0,2654.0
29116.0,1549.0
26609.0,-2051.0
29223.0,563.0
30499.0,649.0
32805.0,2955.0
31375.0,1525.0
31559.0,1039.0
34364.0,3844.0
31419.0,1059.0
33760.0,3400.0
34087.0,3727.0
32328.0,1238.0
32605.0,1515.0
33550.0,2460.0
34520.0,2210.0
34390.0,2300.0
34385.0,2295.0
32246.0,-914.0
34192.0,1032.0
36612.0,2192.0
38180.0,4500.0
38620.0,4940.0
35668.0,3278.0
34685.0,2295.0
36738.0,4178.0
35405.0,2845.0
34778.0,3408.0
33221.0,1851.0
32517.0,1187.0
35418.0,3448.0
34078.0,838.0
33441.0,201.0
32577.0,-2043.0
36652.0,592.0
36349.0,289.0
38052.0,492.0
43480.0,4410.0
43275.0,3215.0
43455.0,3395.0
44779.0,2699.0
46276.0,4056.0
44790.0,4150.0
43635.0,3895.0
42888.0,5338.0
41959.0,4029.0
40198.0,3598.0
41252.0,4652.0
38999.0,3759.0
41503.0,6263.0
36808.0,3478.0
36009.0,2679.0
37195.0,3705.0
26174.0,67.0
26831.0,724.0
26281.0,-738.0
26017.0,-1002.0
27114.0,95.0
29189.0,1045.0
29937.0,1793.0
28056.0,595.0
29157.0,1696.0
28361.0,900.0
29115.0,761.0
30391.0,2037.0
29073.0,1506.0
30627.0,3060.0
26556.0,-2104.0
29567.0,907.0
32024.0,3364.0
30515.0,665.0
32857.0,3007.0
31066.0,1216.0
31700.0,1180.0
34038.0,3518.0
32025.0,1665.0
33594.0,3234.0
34635.0,3545.0
32240.0,1150.0
35402.0,3092.0
34157.0,997.0
36459.0,2039.0
37697.0,4017.0
33162.0,772.0
34657.0,2097.0
34476.0,3106.0
33396.0,2066.0
34850.0,2880.0
33844.0,604.0
32135.0,-2485.0
34851.0,-1209.0
41892.0,2822.0
42728.0,2668.0
43111.0,1501.0
41083.0,1343.0
26831.0,724.0
27218.0,1111.0
26599.0,-420.0
26782.0,-237.0
27023.0,4.0
29131.0,987.0
30281.0,2137.0
28620.0,476.0
27981.0,520.0
29698.0,2237.0
29171.0,817.0
30251.0,1897.0
28522.0,955.0
30180.0,2613.0
26824.0,-1836.0
28878.0,218.0
27585.0,-1075.0
30817.0,967.0
32924.0,3074.0
31942.0,1422.0
33563.0,3043.0
31966.0,1606.0
33482.0,3122.0
30935.0,-155.0
32558.0,1468.0
33312.0,1002.0
34402.0,2092.0
34072.0,1982.0
35367.0,3277.0
34224.0,1064.0
35043.0,1883.0
37203.0,2783.0
37465.0,3045.0
39149.0,5469.0
38908.0,5228.0
35263.0,2873.0
35204.0,2814.0
35814.0,3254.0
35470.0,2910.0
34244.0,2874.0
34282.0,2912.0
34878.0,3548.0
33384.0,2054.0
37837.0,5867.0
35549.0,3579.0
34836.0,2866.0
34416.0,1176.0
34419.0,1179.0
32382.0,-2238.0
32443.0,-2177.0
33372.0,-1248.0
37329.0,1269.0
35863.0,-197.0
40354.0,2794.0
38716.0,1156.0
42216.0,3146.0
41894.0,2824.0
42675.0,2615.0
42288.0,2228.0
41480.0,160.0
42113.0,793.0
42970.0,1360.0
40730.0,320.0
44724.0,2644.0
45584.0,3364.0
46890.0,6250.0
43523.0,3783.0
42837.0,3787.0
41939.0,4389.0
26046.0,-61.0
27585.0,566.0
26007.0,-1012.0
31341.0,3197.0
24759.0,-2702.0
33101.0,4747.0
29488.0,828.0
28325.0,-335.0
34180.0,4330.0
33805.0,3285.0
35999.0,5639.0
34381.0,2071.0
35080.0,1920.0
36814.0,2394.0
34686.0,3316.0
30806.0,-524.0
34894.0,2924.0
35253.0,2013.0
37016.0,956.0
26003.0,-104.0
25503.0,-604.0
25890.0,-1129.0
26443.0,-576.0
32414.0,4270.0
21245.0,-6322.0
28962.0,302.0
32948.0,3098.0
26356.0,-4004.0
30932.0,-158.0
30111.0,-2199.0
34335.0,2245.0
31541.0,-1619.0
34300.0,1140.0
36586.0,2166.0
39539.0,5859.0
32892.0,1522.0
31931.0,-2689.0
32152.0,-3908.0
20199.0,-5908.0
20187.0,-5920.0
17847.0,-9172.0
17844.0,-9175.0
27593.0,-761.0
27670.0,-684.0
23687.0,-4973.0
23874.0,-4786.0
28947.0,-903.0
28946.0,-1574.0
28988.0,-1532.0
30554.0,-536.0
32919.0,609.0
33186.0,1096.0
31888.0,-1272.0
33437.0,-983.0
35937.0,2257.0
32399.0,9.0
33057.0,497.0
33012.0,452.0
32612.0,1242.0
31070.0,-260.0
30873.0,-457.0
33147.0,1177.0
32671.0,-569.0
30772.0,-3848.0
33438.0,-2622.0
35771.0,-1789.0
39439.0,369.0
39918.0,-142.0
26895.0,1625.0
24829.0,-1278.0
20520.0,-6499.0
20508.0,-6511.0
26372.0,-1772.0
28815.0,1354.0
28980.0,1519.0
26388.0,-1179.0
26320.0,-2340.0
26480.0,-2180.0
33411.0,1101.0
32362.0,272.0
33909.0,-511.0
32612.0,222.0
33146.0,586.0
31306.0,-64.0
24278.0,-1829.0
24196.0,-1911.0
24277.0,-1830.0
21921.0,-5098.0
21844.0,-5175.0
21830.0,-5189.0
28141.0,-3.0
28139.0,-5.0
28770.0,416.0
23479.0,-5181.0
24013.0,-4647.0
30182.0,-178.0
30410.0,-680.0
32025.0,-285.0
33658.0,-762.0
36143.0,2463.0
33211.0,821.0
33925.0,1365.0
34427.0,3057.0
33324.0,1994.0
33676.0,1706.0
33721.0,481.0
36144.0,-1416.0
39963.0,893.0
22745.0,-3362.0
22743.0,-3364.0
23241.0,-3778.0
23303.0,-3716.0
23111.0,-3908.0
25374.0,-2193.0
25927.0,-1640.0
21151.0,-7509.0
22001.0,-6659.0
30086.0,-434.0
29964.0,-1126.0
30050.0,-1040.0
32978.0,668.0
32212.0,122.0
33829.0,-591.0
36597.0,2917.0
32661.0,101.0
31109.0,-261.0
30229.0,-1101.0
33436.0,1466.0
30663.0,-2577.0
30538.0,-4082.0
25497.0,-610.0
25498.0,-609.0
23957.0,-3062.0
23925.0,-3094.0
28237.0,776.0
28967.0,1506.0
26733.0,-834.0
27361.0,-206.0
26479.0,-2181.0
27790.0,-870.0
29557.0,-293.0
30612.0,762.0
31556.0,1036.0
30699.0,-391.0
33651.0,1341.0
33689.0,-731.0
36512.0,2832.0
32235.0,-325.0
32679.0,119.0
33327.0,1957.0
29927.0,-1403.0
35330.0,3360.0
30040.0,-3200.0
30864.0,-3756.0
41535.0,1475.0
25203.0,-904.0
25163.0,-944.0
24058.0,-2961.0
23911.0,-3108.0
27227.0,-917.0
28488.0,344.0
26592.0,-869.0
