moneyness_bucket,parity_basis
deep_otm,665.0
deep_otm,-729.0
deep_otm,-246.0
deep_otm,67.0
otm,76.0
deep_otm,403.0
otm,464.0
otm,832.0
otm,588.0
otm,547.0
otm,1000.0
otm,496.0
deep_otm,-78.0
deep_otm,-216.0
deep_otm,-480.0
deep_otm,764.0
deep_otm,3.0
deep_otm,34.0
deep_otm,760.0
deep_otm,-4.0
deep_otm,-109.0
deep_otm,892.0
deep_otm,723.0
deep_otm,810.0
deep_otm,1329.0
deep_otm,87.0
deep_otm,-132.0
deep_otm,-57.0
deep_otm,35.0
deep_otm,32.0
deep_otm,983.0
deep_otm,154.0
deep_otm,563.0
deep_otm,403.0
deep_otm,571.0
deep_otm,232.0
deep_otm,944.0
deep_otm,874.0
deep_otm,973.0
deep_otm,683.0
deep_otm,-532.0
deep_otm,-425.0
deep_otm,29.0
deep_otm,-39.0
deep_otm,355.0
deep_otm,457.0
deep_otm,902.0
deep_otm,653.0
deep_otm,458.0
deep_otm,1020.0
deep_otm,617.0
deep_otm,480.0
deep_otm,752.0
deep_otm,378.0
deep_otm,785.0
deep_otm,-682.0
deep_otm,86.0
deep_otm,-135.0
deep_otm,641.0
deep_otm,742.0
deep_otm,872.0
deep_otm,1474.0
deep_otm,1236.0
deep_otm,2559.0
deep_otm,309.0
deep_otm,289.0
deep_otm,-32.0
deep_otm,21.0
deep_otm,165.0
deep_otm,1440.0
deep_otm,959.0
deep_otm,1541.0
deep_otm,607.0
deep_otm,576.0
deep_otm,577.0
deep_otm,243.0
deep_otm,690.0
deep_otm,1049.0
deep_otm,417.0
deep_otm,612.0
deep_otm,-487.0
deep_otm,-295.0
deep_otm,-320.0
deep_otm,-560.0
deep_otm,291.0
deep_otm,520.0
deep_otm,568.0
deep_otm,625.0
deep_otm,407.0
deep_otm,3104.0
deep_otm,640.0
deep_otm,762.0
deep_otm,-892.0
deep_otm,-1849.0
otm,-1991.0
otm,-2042.0
otm,-2045.0
atm,2464.0
atm,3901.0
atm,3268.0
atm,4603.0
itm,5720.0
atm,4014.0
itm,5275.0
itm,4420.0
deep_itm,4090.0
deep_otm,-119.0
deep_otm,1441.0
deep_otm,448.0
deep_otm,788.0
deep_otm,951.0
deep_otm,487.0
deep_otm,1279.0
deep_otm,-272.0
deep_otm,1196.0
deep_otm,666.0
deep_otm,-984.0
deep_otm,-298.0
deep_otm,6.0
deep_otm,-543.0
deep_otm,234.0
deep_otm,372.0
deep_otm,304.0
deep_otm,418.0
deep_otm,208.0
deep_otm,417.0
atm,3645.0
atm,4111.0
atm,3710.0
atm,6293.0
atm,5557.0
atm,5503.0
atm,6395.0
itm,6490.0
deep_otm,-119.0
deep_otm,302.0
deep_otm,1185.0
deep_otm,27.0
deep_otm,339.0
deep_otm,2364.0
deep_otm,-85.0
deep_otm,501.0
deep_otm,-162.0
deep_otm,2269.0
deep_otm,1207.0
deep_otm,573.0
deep_otm,-1291.0
deep_otm,-979.0
deep_otm,-1190.0
deep_otm,571.0
deep_otm,193.0
deep_otm,525.0
deep_otm,209.0
deep_otm,-1030.0
deep_otm,-4030.0
deep_otm,-1750.0
deep_otm,3234.0
deep_otm,1993.0
deep_otm,2439.0
deep_otm,2597.0
deep_otm,1102.0
deep_otm,1340.0
deep_otm,1126.0
deep_otm,6277.0
deep_otm,4882.0
deep_otm,2506.0
deep_otm,6250.0
deep_otm,-5358.0
deep_otm,-1163.0
deep_otm,966.0
deep_otm,646.0
deep_otm,1201.0
deep_otm,2698.0
deep_otm,696.0
deep_otm,1193.0
deep_otm,2494.0
deep_otm,2223.0
deep_itm,48.0
deep_itm,-255.0
deep_itm,861.0
deep_itm,-201.0
deep_itm,480.0
deep_itm,336.0
deep_itm,865.0
deep_itm,598.0
deep_itm,272.0
deep_itm,-453.0
deep_itm,216.0
deep_itm,868.0
deep_itm,-1412.0
deep_itm,-820.0
deep_itm,-588.0
deep_itm,-761.0
deep_itm,440.0
deep_itm,-30.0
deep_itm,311.0
deep_itm,554.0
deep_itm,263.0
deep_itm,-285.0
deep_itm,-1225.0
deep_itm,-248.0
deep_itm,268.0
deep_itm,85.0
deep_itm,301.0
deep_itm,169.0
deep_itm,272.0
itm,-130.0
itm,150.0
itm,158.0
itm,329.0
deep_itm,50.0
deep_itm,-69.0
deep_itm,185.0
deep_itm,-331.0
deep_itm,-377.0
deep_itm,-334.0
deep_itm,-356.0
deep_itm,-18.0
deep_itm,-397.0
deep_itm,-537.0
deep_itm,-348.0
deep_itm,-55.0
deep_itm,-375.0
deep_itm,-158.0
deep_itm,-207.0
deep_itm,-179.0
deep_itm,436.0
deep_itm,1853.0
deep_itm,661.0
itm,730.0
itm,1914.0
itm,2590.0
atm,1625.0
atm,237.0
atm,413.0
atm,577.0
atm,-94.0
atm,-1172.0
atm,-86.0
itm,-235.0
itm,-314.0
itm,377.0
itm,-218.0
itm,10.0
itm,764.0
atm,425.0
atm,201.0
atm,416.0
atm,781.0
otm,490.0
otm,-8.0
otm,-11.0
otm,41.0
otm,-106.0
otm,374.0
otm,786.0
atm,509.0
atm,425.0
otm,1253.0
otm,579.0
otm,407.0
atm,883.0
atm,665.0
atm,444.0
atm,708.0
atm,931.0
atm,679.0
atm,1276.0
atm,907.0
deep_itm,-308.0
deep_itm,-407.0
deep_itm,-271.0
deep_itm,-370.0
deep_itm,32.0
deep_itm,-326.0
deep_itm,-392.0
deep_itm,-276.0
deep_itm,-108.0
deep_itm,-604.0
deep_itm,-179.0
deep_itm,-255.0
deep_itm,-210.0
itm,372.0
itm,1838.0
atm,606.0
atm,706.0
atm,1953.0
otm,2779.0
otm,1842.0
otm,857.0
otm,583.0
otm,856.0
otm,37.0
otm,-1050.0
otm,17.0
atm,-295.0
atm,-372.0
atm,328.0
atm,-244.0
atm,54.0
atm,744.0
otm,726.0
otm,172.0
otm,405.0
otm,935.0
deep_otm,602.0
deep_otm,35.0
deep_otm,-65.0
deep_otm,25.0
deep_otm,-12.0
deep_otm,311.0
deep_otm,748.0
otm,476.0
otm,362.0
otm,1182.0
deep_otm,624.0
deep_otm,419.0
otm,832.0
otm,529.0
otm,328.0
otm,599.0
otm,1005.0
otm,894.0
otm,836.0
otm,874.0
otm,-29.0
atm,1065.0
atm,1546.0
itm,2208.0
deep_itm,-245.0
deep_itm,-458.0
deep_itm,-304.0
deep_itm,-346.0
deep_itm,33.0
itm,-336.0
deep_itm,-543.0
deep_itm,-367.0
itm,-76.0
itm,-409.0
itm,-114.0
itm,-225.0
itm,-342.0
atm,341.0
atm,1800.0
otm,501.0
otm,567.0
otm,1747.0
otm,2830.0
deep_otm,1978.0
deep_otm,944.0
deep_otm,372.0
deep_otm,693.0
deep_otm,149.0
deep_otm,-921.0
otm,118.0
otm,-301.0
otm,-250.0
otm,467.0
otm,-94.0
otm,279.0
otm,625.0
deep_otm,325.0
deep_otm,-12.0
deep_otm,516.0
deep_otm,882.0
deep_otm,577.0
deep_otm,324.0
deep_otm,106.0
deep_otm,138.0
deep_otm,-27.0
deep_otm,358.0
deep_otm,760.0
deep_otm,403.0
deep_otm,300.0
deep_otm,1276.0
deep_otm,608.0
deep_otm,250.0
deep_otm,639.0
deep_otm,442.0
deep_otm,279.0
deep_otm,568.0
deep_otm,1052.0
deep_otm,932.0
deep_otm,981.0
deep_otm,-678.0
atm,169.0
itm,-327.0
itm,-328.0
itm,-263.0
itm,-378.0
itm,13.0
atm,-374.0
itm,-442.0
itm,-442.0
atm,164.0
atm,-113.0
atm,-74.0
atm,-128.0
atm,-320.0
otm,396.0
otm,1708.0
otm,356.0
otm,587.0
deep_otm,1595.0
deep_otm,2508.0
deep_otm,2030.0
deep_otm,648.0
deep_otm,649.0
deep_otm,-986.0
deep_otm,182.0
deep_otm,-96.0
deep_otm,20.0
deep_otm,578.0
deep_otm,592.0
deep_otm,856.0
deep_otm,-328.0
deep_otm,219.0
deep_otm,663.0
deep_otm,815.0
deep_otm,801.0
deep_otm,1085.0
deep_otm,34.0
deep_otm,484.0
deep_otm,625.0
deep_otm,859.0
deep_otm,1522.0
deep_otm,615.0
deep_otm,146.0
deep_otm,478.0
deep_otm,368.0
deep_otm,1041.0
atm,-245.0
atm,-254.0
atm,-239.0
atm,-410.0
atm,34.0
otm,-189.0
atm,-375.0
atm,-343.0
atm,237.0
otm,-233.0
otm,-238.0
otm,-54.0
otm,-243.0
otm,462.0
deep_otm,1716.0
deep_otm,614.0
deep_otm,433.0
deep_otm,1712.0
deep_otm,1857.0
deep_otm,1192.0
deep_otm,1094.0
deep_otm,-541.0
deep_otm,-39.0
deep_otm,-81.0
deep_otm,144.0
deep_otm,877.0
deep_otm,-362.0
deep_otm,-517.0
deep_otm,210.0
deep_otm,825.0
deep_otm,435.0
deep_otm,161.0
deep_otm,-39.0
deep_otm,1566.0
deep_otm,680.0
deep_otm,405.0
deep_otm,627.0
deep_otm,431.0
deep_otm,251.0
deep_otm,537.0
deep_otm,474.0
deep_otm,-459.0
deep_otm,-342.0
deep_otm,842.0
otm,-338.0
otm,-142.0
otm,-127.0
otm,-322.0
otm,65.0
otm,-257.0
otm,-565.0
otm,-465.0
otm,552.0
deep_otm,312.0
otm,252.0
deep_otm,20.0
deep_otm,277.0
deep_otm,1695.0
deep_otm,-288.0
deep_otm,408.0
deep_otm,1139.0
deep_otm,1677.0
deep_otm,-341.0
deep_otm,-1064.0
deep_otm,47.0
deep_otm,18.0
deep_otm,-249.0
deep_otm,883.0
deep_otm,824.0
deep_otm,49.0
deep_otm,1855.0
deep_otm,1910.0
deep_otm,-596.0
deep_otm,-127.0
deep_otm,586.0
deep_otm,274.0
deep_otm,1361.0
deep_otm,1992.0
deep_otm,1094.0
deep_otm,378.0
deep_otm,706.0
deep_otm,547.0
deep_otm,2344.0
deep_otm,818.0
deep_otm,33.0
deep_otm,694.0
deep_otm,851.0
deep_otm,-449.0
atm,3220.0
atm,4508.0
otm,142.0
deep_otm,67.0
otm,-517.0
otm,-370.0
deep_otm,1962.0
deep_otm,-228.0
deep_otm,-380.0
otm,-808.0
deep_otm,-299.0
deep_otm,45.0
deep_otm,665.0
deep_otm,528.0
deep_otm,1813.0
deep_otm,581.0
deep_otm,732.0
deep_otm,35.0
deep_otm,3.0
deep_otm,392.0
deep_otm,3048.0
deep_otm,70.0
deep_otm,1442.0
deep_itm,-423.0
deep_itm,-465.0
deep_itm,-484.0
deep_itm,-388.0
deep_itm,-51.0
deep_itm,-340.0
deep_itm,-535.0
deep_itm,-554.0
deep_itm,80.0
deep_itm,-373.0
deep_itm,-327.0
deep_itm,-293.0
deep_itm,-332.0
deep_itm,391.0
deep_itm,1889.0
deep_itm,526.0
deep_itm,703.0
deep_itm,2074.0
deep_itm,2731.0
deep_itm,1374.0
deep_itm,344.0
deep_itm,6.0
deep_itm,299.0
deep_itm,-438.0
deep_itm,-1352.0
deep_itm,-10.0
deep_itm,-156.0
deep_itm,-227.0
deep_itm,600.0
deep_itm,99.0
deep_itm,31.0
deep_itm,666.0
deep_itm,224.0
deep_itm,321.0
deep_itm,561.0
deep_itm,826.0
itm,479.0
itm,146.0
itm,157.0
itm,151.0
itm,-91.0
itm,398.0
itm,620.0
itm,424.0
deep_itm,263.0
itm,1268.0
itm,518.0
itm,244.0
deep_itm,740.0
deep_itm,580.0
deep_itm,562.0
deep_itm,1041.0
deep_itm,-429.0
deep_itm,-442.0
deep_itm,-410.0
deep_itm,-383.0
deep_itm,-11.0
deep_itm,-381.0
deep_itm,-168.0
deep_itm,-392.0
deep_itm,-119.0
deep_itm,-393.0
deep_itm,-147.0
deep_itm,-242.0
deep_itm,-78.0
deep_itm,496.0
deep_itm,1875.0
deep_itm,495.0
deep_itm,851.0
deep_itm,1928.0
deep_itm,2623.0
itm,1569.0
itm,510.0
itm,176.0
itm,436.0
itm,-245.0
itm,-1310.0
deep_itm,-13.0
deep_itm,-179.0
deep_itm,-297.0
deep_itm,621.0
deep_itm,-38.0
deep_itm,29.0
deep_itm,699.0
deep_itm,456.0
itm,281.0
itm,510.0
itm,842.0
itm,420.0
atm,45.0
atm,38.0
atm,17.0
atm,-116.0
atm,299.0
atm,574.0
itm,355.0
itm,198.0
itm,1165.0
atm,608.0
itm,150.0
itm,769.0
itm,652.0
deep_itm,517.0
deep_itm,905.0
deep_itm,-569.0
deep_itm,-510.0
deep_itm,-308.0
deep_itm,-590.0
deep_itm,29.0
deep_itm,-432.0
deep_itm,-1353.0
deep_itm,-991.0
deep_itm,-263.0
deep_itm,-410.0
deep_itm,-706.0
deep_itm,-267.0
deep_itm,79.0
deep_itm,320.0
deep_itm,1877.0
deep_itm,872.0
deep_itm,293.0
deep_itm,2391.0
deep_itm,2402.0
deep_itm,1198.0
deep_itm,317.0
deep_itm,468.0
deep_itm,-437.0
deep_itm,-1331.0
deep_itm,-141.0
deep_itm,-148.0
deep_itm,-294.0
deep_itm,637.0
deep_itm,40.0
deep_itm,237.0
deep_itm,605.0
deep_itm,360.0
deep_itm,480.0
deep_itm,653.0
deep_itm,1168.0
deep_itm,555.0
deep_itm,53.0
deep_itm,289.0
deep_itm,427.0
deep_itm,-69.0
deep_itm,457.0
deep_itm,-425.0
deep_itm,-413.0
deep_itm,-17.0
deep_itm,-221.0
deep_itm,154.0
deep_itm,-337.0
deep_itm,-1209.0
deep_itm,-390.0
deep_itm,-261.0
deep_itm,-453.0
deep_itm,-260.0
deep_itm,-21.0
deep_itm,378.0
deep_itm,1883.0
deep_itm,831.0
deep_itm,695.0
deep_itm,2199.0
deep_itm,2375.0
deep_itm,1800.0
deep_itm,132.0
deep_itm,83.0
deep_itm,-389.0
deep_itm,-485.0
deep_itm,-154.0
deep_itm,-230.0
deep_itm,-413.0
deep_itm,852.0
deep_itm,-3.0
deep_itm,-51.0
deep_itm,632.0
deep_itm,538.0
deep_itm,333.0
deep_itm,743.0
deep_itm,1184.0
deep_itm,473.0
deep_itm,528.0
deep_itm,409.0
deep_itm,476.0
deep_itm,-64.0
deep_itm,475.0
deep_itm,849.0
deep_itm,537.0
deep_itm,-176.0
deep_itm,-87.0
deep_itm,-171.0
deep_itm,-185.0
deep_itm,-614.0
deep_itm,-286.0
deep_itm,466.0
deep_itm,-1253.0
deep_itm,184.0
deep_itm,277.0
deep_itm,-232.0
deep_itm,-482.0
deep_itm,-416.0
deep_itm,266.0
deep_itm,325.0
deep_itm,170.0
deep_itm,350.0
deep_itm,14.0
deep_itm,91.0
deep_itm,164.0
deep_itm,47.0
deep_itm,-645.0
deep_itm,-195.0
deep_itm,277.0
deep_itm,-184.0
deep_itm,-785.0
deep_itm,-459.0
deep_itm,-78.0
deep_itm,-278.0
deep_itm,-600.0
deep_itm,-284.0
deep_itm,-58.0
deep_itm,385.0
deep_itm,1991.0
deep_itm,437.0
deep_itm,900.0
deep_itm,2290.0
deep_itm,3430.0
deep_itm,2053.0
deep_itm,437.0
deep_itm,404.0
deep_itm,327.0
deep_itm,-113.0
deep_itm,-1549.0
deep_itm,358.0
deep_itm,-2.0
deep_itm,-85.0
deep_itm,541.0
deep_itm,319.0
deep_itm,166.0
deep_itm,683.0
deep_itm,392.0
deep_itm,284.0
deep_itm,810.0
deep_itm,1183.0
deep_itm,526.0
deep_itm,368.0
deep_itm,355.0
deep_itm,621.0
deep_itm,1354.0
deep_itm,-185.0
deep_itm,12.0
deep_itm,-301.0
deep_itm,108.0
deep_itm,-450.0
deep_itm,-1.0
deep_itm,92.0
deep_itm,-512.0
deep_itm,-292.0
deep_itm,-4.0
deep_itm,90.0
deep_itm,278.0
deep_itm,371.0
deep_itm,-1744.0
deep_itm,456.0
deep_itm,349.0
deep_itm,330.0
deep_itm,327.0
deep_itm,-212.0
deep_itm,-39.0
deep_itm,-319.0
deep_itm,338.0
deep_itm,-336.0
deep_itm,-452.0
deep_itm,-656.0
deep_itm,222.0
deep_itm,-127.0
deep_itm,216.0
deep_itm,14.0
deep_itm,154.0
deep_itm,438.0
deep_itm,2060.0
deep_itm,754.0
deep_itm,833.0
deep_itm,2342.0
deep_itm,3342.0
deep_itm,2154.0
deep_itm,501.0
deep_itm,228.0
deep_itm,197.0
deep_itm,-86.0
deep_itm,-1596.0
deep_itm,452.0
deep_itm,-9.0
deep_itm,-154.0
deep_itm,611.0
deep_itm,409.0
deep_itm,167.0
deep_itm,563.0
deep_itm,695.0
deep_itm,561.0
deep_itm,700.0
deep_itm,-147.0
deep_itm,-135.0
deep_itm,-568.0
deep_itm,-534.0
deep_itm,-424.0
deep_itm,9.0
deep_itm,36.0
deep_itm,-760.0
deep_itm,-982.0
deep_itm,-309.0
deep_itm,-1429.0
deep_itm,-86.0
deep_itm,-192.0
deep_itm,279.0
deep_itm,122.0
deep_itm,272.0
deep_itm,179.0
deep_itm,53.0
deep_itm,176.0
deep_itm,147.0
deep_itm,-45.0
deep_itm,-472.0
deep_itm,377.0
deep_itm,-101.0
deep_itm,-466.0
deep_itm,-493.0
deep_itm,-133.0
deep_itm,-426.0
deep_itm,-530.0
deep_itm,8.0
deep_itm,25.0
deep_itm,452.0
deep_itm,2032.0
deep_itm,670.0
deep_itm,951.0
deep_itm,2198.0
deep_itm,3412.0
deep_itm,2026.0
deep_itm,393.0
deep_itm,201.0
deep_itm,222.0
deep_itm,-72.0
deep_itm,-1614.0
deep_itm,277.0
deep_itm,-90.0
deep_itm,-40.0
deep_itm,557.0
deep_itm,182.0
deep_itm,113.0
deep_itm,577.0
itm,582.0
itm,648.0
itm,892.0
itm,-97.0
itm,1692.0
itm,838.0
itm,841.0
deep_itm,566.0
deep_itm,1230.0
deep_itm,-157.0
deep_itm,39.0
deep_itm,-170.0
deep_itm,-386.0
deep_itm,-437.0
deep_itm,-160.0
deep_itm,49.0
deep_itm,51.0
deep_itm,-1101.0
deep_itm,-406.0
deep_itm,-108.0
deep_itm,-23.0
deep_itm,-400.0
deep_itm,58.0
deep_itm,2.0
deep_itm,229.0
deep_itm,200.0
deep_itm,417.0
deep_itm,181.0
deep_itm,156.0
deep_itm,343.0
deep_itm,51.0
deep_itm,-147.0
deep_itm,-373.0
deep_itm,346.0
deep_itm,-145.0
deep_itm,-346.0
deep_itm,-538.0
deep_itm,71.0
deep_itm,-159.0
deep_itm,-107.0
deep_itm,-25.0
deep_itm,-57.0
deep_itm,500.0
deep_itm,1962.0
deep_itm,720.0
deep_itm,991.0
deep_itm,2161.0
deep_itm,3353.0
itm,1905.0
itm,302.0
itm,146.0
itm,151.0
itm,-111.0
itm,-1730.0
deep_itm,316.0
deep_itm,-115.0
deep_itm,-166.0
deep_itm,269.0
deep_itm,9.0
deep_itm,21.0
deep_itm,474.0
deep_itm,314.0
itm,-48.0
itm,565.0
itm,757.0
itm,74.0
atm,434.0
atm,432.0
itm,723.0
itm,519.0
itm,1093.0
deep_itm,178.0
deep_itm,609.0
deep_itm,799.0
deep_itm,-143.0
deep_itm,-53.0
deep_itm,-397.0
deep_itm,-415.0
deep_itm,-494.0
deep_itm,-209.0
deep_itm,91.0
deep_itm,57.0
deep_itm,-839.0
deep_itm,-621.0
deep_itm,-383.0
deep_itm,-528.0
deep_itm,-104.0
deep_itm,-137.0
deep_itm,126.0
deep_itm,95.0
deep_itm,36.0
deep_itm,363.0
deep_itm,176.0
deep_itm,264.0
deep_itm,270.0
deep_itm,85.0
deep_itm,-16.0
deep_itm,-294.0
deep_itm,363.0
deep_itm,-261.0
deep_itm,-790.0
deep_itm,-504.0
deep_itm,188.0
deep_itm,-311.0
deep_itm,-356.0
deep_itm,-92.0
deep_itm,-97.0
deep_itm,492.0
deep_itm,1994.0
deep_itm,721.0
itm,984.0
itm,2110.0
itm,3425.0
atm,1923.0
atm,278.0
atm,84.0
atm,76.0
atm,-101.0
atm,-1754.0
atm,407.0
itm,-109.0
itm,-285.0
itm,208.0
itm,-51.0
itm,-44.0
itm,402.0
atm,44.0
atm,90.0
atm,520.0
atm,1036.0
otm,585.0
otm,693.0
otm,1400.0
atm,2615.0
deep_itm,-169.0
deep_itm,-50.0
deep_itm,-270.0
deep_itm,-410.0
deep_itm,-501.0
deep_itm,-352.0
deep_itm,-104.0
deep_itm,161.0
deep_itm,-850.0
deep_itm,-60.0
deep_itm,-292.0
deep_itm,-373.0
deep_itm,-196.0
deep_itm,83.0
deep_itm,97.0
deep_itm,59.0
deep_itm,404.0
deep_itm,388.0
deep_itm,77.0
deep_itm,285.0
deep_itm,156.0
deep_itm,30.0
deep_itm,-151.0
deep_itm,-259.0
deep_itm,317.0
deep_itm,-326.0
deep_itm,-716.0
deep_itm,-671.0
deep_itm,-91.0
deep_itm,-382.0
deep_itm,-414.0
deep_itm,-50.0
deep_itm,-262.0
itm,380.0
itm,1979.0
atm,675.0
atm,941.0
atm,2233.0
otm,3472.0
otm,2111.0
otm,260.0
otm,37.0
otm,85.0
otm,-104.0
otm,-1736.0
otm,390.0
atm,-110.0
atm,-422.0
atm,202.0
atm,-66.0
atm,-159.0
atm,395.0
otm,35.0
otm,178.0
otm,387.0
otm,930.0
deep_otm,715.0
deep_otm,598.0
deep_otm,181.0
itm,-161.0
itm,-79.0
deep_itm,-341.0
itm,-271.0
itm,-371.0
itm,-289.0
itm,69.0
itm,-320.0
itm,-1016.0
deep_itm,-531.0
deep_itm,-318.0
deep_itm,-177.0
deep_itm,-7.0
deep_itm,148.0
deep_itm,304.0
deep_itm,254.0
deep_itm,168.0
deep_itm,382.0
deep_itm,366.0
deep_itm,454.0
deep_itm,319.0
deep_itm,1.0
deep_itm,-274.0
deep_itm,-438.0
deep_itm,223.0
itm,-189.0
deep_itm,-730.0
deep_itm,-552.0
itm,265.0
itm,52.0
itm,190.0
itm,355.0
itm,-159.0
atm,429.0
atm,2134.0
otm,687.0
otm,924.0
otm,2147.0
otm,3441.0
deep_otm,2172.0
deep_otm,42.0
deep_otm,-52.0
deep_otm,139.0
deep_otm,-66.0
deep_otm,-1558.0
otm,367.0
otm,-138.0
otm,-477.0
otm,228.0
otm,21.0
otm,-152.0
otm,424.0
deep_otm,206.0
deep_otm,235.0
deep_otm,1094.0
deep_otm,910.0
deep_otm,709.0
deep_otm,-218.0
deep_otm,1123.0
deep_otm,2155.0
deep_otm,2486.0
deep_otm,-52.0
deep_otm,2209.0
deep_otm,3337.0
deep_otm,471.0
deep_otm,1787.0
otm,4339.0
atm,3607.0
atm,-141.0
atm,-3.0
itm,-247.0
itm,15.0
atm,-204.0
atm,-9.0
atm,282.0
atm,199.0
itm,-633.0
itm,-140.0
itm,-108.0
itm,-413.0
deep_itm,2.0
itm,212.0
itm,231.0
deep_itm,258.0
deep_itm,269.0
itm,613.0
itm,362.0
itm,573.0
itm,582.0
itm,-72.0
itm,-332.0
itm,-533.0
itm,117.0
atm,-305.0
itm,-761.0
itm,-473.0
atm,829.0
atm,402.0
atm,265.0
atm,291.0
atm,-85.0
otm,477.0
otm,2132.0
otm,798.0
otm,795.0
deep_otm,2175.0
deep_otm,3491.0
deep_otm,2226.0
deep_otm,496.0
deep_otm,2125.0
deep_otm,149.0
atm,-71.0
atm,-6.0
atm,-197.0
atm,296.0
atm,-103.0
otm,254.0
otm,285.0
otm,829.0
atm,119.0
atm,313.0
atm,407.0
itm,260.0
itm,186.0
itm,203.0
itm,133.0
itm,441.0
atm,1077.0
atm,884.0
atm,857.0
atm,571.0
atm,-26.0
atm,-418.0
atm,-604.0
atm,107.0
otm,-503.0
atm,-549.0
atm,363.0
otm,3002.0
otm,965.0
otm,1684.0
otm,688.0
deep_otm,1825.0
deep_otm,-654.0
deep_otm,947.0
deep_otm,1761.0
deep_otm,2706.0
deep_otm,468.0
deep_otm,92.0
otm,14.0
otm,104.0
otm,-79.0
otm,320.0
otm,-64.0
otm,679.0
otm,322.0
otm,820.0
otm,310.0
otm,200.0
otm,475.0
atm,-120.0
atm,2.0
atm,226.0
atm,219.0
atm,453.0
atm,626.0
otm,747.0
otm,1248.0
otm,933.0
otm,-114.0
otm,-352.0
otm,-411.0
otm,301.0
otm,-256.0
otm,-1060.0
otm,-855.0
otm,2655.0
otm,279.0
deep_otm,341.0
deep_otm,465.0
deep_otm,511.0
deep_otm,1856.0
deep_otm,562.0
deep_otm,438.0
deep_otm,785.0
deep_otm,3152.0
deep_otm,1328.0
deep_otm,97.0
deep_otm,339.0
deep_otm,78.0
deep_otm,-205.0
deep_otm,-755.0
deep_otm,190.0
deep_otm,-253.0
deep_otm,683.0
deep_otm,372.0
otm,313.0
otm,750.0
otm,378.0
otm,388.0
otm,429.0
otm,-52.0
otm,-627.0
deep_otm,2362.0
deep_otm,-1078.0
deep_itm,-298.0
deep_itm,-935.0
deep_itm,-223.0
deep_itm,-199.0
deep_itm,-302.0
deep_itm,-357.0
deep_itm,-560.0
deep_itm,-70.0
deep_itm,236.0
deep_itm,271.0
deep_itm,-316.0
deep_itm,-172.0
deep_itm,-193.0
deep_itm,168.0
deep_itm,91.0
deep_itm,462.0
deep_itm,483.0
deep_itm,227.0
deep_itm,155.0
deep_itm,92.0
deep_itm,246.0
deep_itm,1146.0
deep_itm,525.0
deep_itm,831.0
deep_itm,76.0
deep_itm,176.0
deep_itm,343.0
deep_itm,217.0
deep_itm,387.0
deep_itm,789.0
deep_itm,752.0
deep_itm,618.0
deep_itm,595.0
deep_itm,472.0
deep_itm,89.0
deep_itm,-271.0
deep_itm,-307.0
deep_itm,668.0
deep_itm,46.0
deep_itm,-108.0
deep_itm,-435.0
deep_itm,-73.0
deep_itm,-233.0
deep_itm,-4.0
deep_itm,269.0
deep_itm,168.0
deep_itm,678.0
deep_itm,1689.0
deep_itm,441.0
deep_itm,937.0
deep_itm,2321.0
deep_itm,3017.0
deep_itm,749.0
deep_itm,473.0
deep_itm,519.0
deep_itm,504.0
deep_itm,-869.0
deep_itm,188.0
deep_itm,54.0
deep_itm,281.0
deep_itm,705.0
deep_itm,1125.0
deep_itm,1316.0
deep_itm,-763.0
deep_itm,-63.0
deep_itm,-237.0
deep_itm,-252.0
deep_itm,-340.0
deep_itm,-328.0
deep_itm,22.0
deep_itm,200.0
deep_itm,-463.0
deep_itm,124.0
deep_itm,115.0
deep_itm,-46.0
deep_itm,-688.0
deep_itm,399.0
deep_itm,412.0
deep_itm,404.0
deep_itm,-48.0
deep_itm,603.0
deep_itm,1017.0
deep_itm,792.0
deep_itm,542.0
deep_itm,278.0
deep_itm,335.0
deep_itm,137.0
deep_itm,719.0
deep_itm,135.0
deep_itm,-440.0
deep_itm,6.0
deep_itm,-132.0
deep_itm,48.0
deep_itm,422.0
deep_itm,-340.0
deep_itm,-881.0
deep_itm,-133.0
deep_itm,133.0
deep_itm,546.0
deep_itm,-185.0
deep_itm,-188.0
deep_itm,460.0
deep_itm,229.0
deep_itm,-479.0
deep_itm,638.0
deep_itm,542.0
deep_itm,212.0
deep_itm,115.0
deep_itm,579.0
deep_itm,357.0
deep_itm,1025.0
deep_itm,513.0
deep_itm,536.0
deep_itm,312.0
deep_itm,273.0
deep_itm,-275.0
deep_itm,635.0
deep_itm,-93.0
deep_itm,-630.0
deep_itm,-43.0
deep_itm,-110.0
deep_itm,398.0
deep_itm,1088.0
deep_itm,990.0
deep_itm,148.0
deep_itm,-2010.0
deep_itm,388.0
itm,2401.0
deep_itm,1135.0
deep_itm,1620.0
deep_itm,-286.0
deep_itm,-627.0
deep_itm,-300.0
deep_itm,-288.0
deep_itm,-198.0
deep_itm,-1191.0
deep_itm,-253.0
deep_itm,-252.0
deep_itm,-130.0
deep_itm,202.0
deep_itm,-131.0
deep_itm,-1.0
deep_itm,-612.0
deep_itm,-379.0
deep_itm,238.0
deep_itm,524.0
deep_itm,347.0
deep_itm,219.0
deep_itm,46.0
deep_itm,437.0
deep_itm,1140.0
deep_itm,-282.0
deep_itm,1156.0
deep_itm,470.0
deep_itm,296.0
deep_itm,624.0
deep_itm,316.0
